Source,Source_Type,Target,Target_Type,Hypothesis_Class,Score,Bridge_Score,Common_Neighbors,Distinct_Bridge_Types,Adamic_Adar,Jaccard,Preferential_Attachment,Degree_Source,Degree_Target,Bridge_Nodes,Bridge_Types,Training_Graph,Candidate_Status,Embedding_Source_Target_Similarity,Embedding_Bridge_Mean_Similarity,Node2Vec_Integrated_Score,ML_Probability,Final_AI_Rank_Score,Embedding_Bridge_Max_Similarity,Embedding_Coverage,Score_norm,Bridge_Score_norm,Common_Neighbors_norm,Adamic_Adar_norm,Jaccard_norm
alexandrium_tamarense,DINO_TAXON,sxti,SXT_GENE,taxon_gene_association,93.00913327628272,12.0,12,5,2.9331380667127926,0.2142857142857142,756,54,14,saxitoxin; cyanobacterial; cyanobacteria; dinoflagellate; alexandrium; saxitoxin_biosynthesis; paralytic_shellfish_poisoning; sxta; phylogeny; phylogenetic; dinoflagellates; biosynthesis,TOXIN; CYANO_TAXON; CYANO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,0.4061890257129955,0.5302871952257745,0.24357251843346395,,,0.7570579389238076,1,0.1689902137745759,0.06707317073170732,0.28205128205128205,0.261244644341203,0.2949308755760368
phylogenetic,BIOLOGICAL_PROCESS,sxtd,SXT_GENE,gene_process_association,92.89277614646892,11.0,11,6,2.846388073234459,0.22,624,48,13,saxitoxin; cyanobacteria; paralytic_shellfish_toxins; mass_spectrometry; dinoflagellates; cyanobacterium; paralytic_shellfish_poisoning; sxta; expression; sxtu; cylindrospermopsis,TOXIN; CYANO_TAXON; TOXIN; DETECTION_METHOD; DINO_TAXON; CYANO_TAXON; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS; SXT_GENE; CYANO_TAXON,dino_pre2016,unvalidated_candidate,0.42988812470080534,0.5324345046322014,0.24267195149752363,,,0.7888109670799218,1,0.16875090132803375,0.06097560975609756,0.2564102564102564,0.25286422402461156,0.30451612903225816
gymnodinium,DINO_TAXON,sxtd,SXT_GENE,taxon_gene_association,103.98602328500822,13.0,13,6,3.444624545729917,0.2096774193548387,806,62,13,saxitoxin; cyanobacteria; paralytic_shellfish_toxins; mass_spectrometry; dinoflagellates; cyanobacterium; lc_ms; paralytic_shellfish_poisoning; sxta; expression; sxtu; lc_ms_ms; cylindrospermopsis,TOXIN; CYANO_TAXON; TOXIN; DETECTION_METHOD; DINO_TAXON; CYANO_TAXON; DETECTION_METHOD; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS; SXT_GENE; DETECTION_METHOD; CYANO_TAXON,dino_pre2016,unvalidated_candidate,0.3250887626182649,0.5130086558251089,0.2422604726593666,,,0.8275950372496653,1,0.1915664530442781,0.07317073170731707,0.3076923076923077,0.31065642535173976,0.2872008324661811
pyrodinium_bahamense,DINO_TAXON,sxtb,SXT_GENE,taxon_gene_association,117.75451143677402,18.0,14,6,3.418922385053677,0.2916666666666667,765,45,17,cyanobacterial; dinoflagellate; sxta; dinoflagellates; saxitoxin; cyanobacteria; paralytic_shellfish_toxins; evolution; toxin_production; sxtg; bloom; paralytic_shellfish_poisoning; nutrient; biosynthesis,CYANO_TAXON; DINO_TAXON; SXT_GENE; DINO_TAXON; TOXIN; CYANO_TAXON; TOXIN; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; SXT_GENE; ENV_FACTOR; TOXIN; ENV_FACTOR; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,0.200288438525032,0.430803474262366,0.2420513461311551,,,0.6816492115815384,1,0.21988418991230163,0.10365853658536585,0.3333333333333333,0.30817348672690575,0.4247311827956991
alexandrium_ostenfeldii,DINO_TAXON,lyngbya,CYANO_TAXON,cross_taxa_association,108.84482779803292,17.0,12,6,2.88395236055492,0.3076923076923077,630,30,21,dinoflagellates; saxitoxin; paralytic_shellfish_toxins; hplc; cyanobacterial; alexandrium; toxicity; mass_spectrometry; toxin_production; bloom; gymnodinium; paralytic_shellfish_poisoning,DINO_TAXON; TOXIN; TOXIN; DETECTION_METHOD; CYANO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DETECTION_METHOD; BIOLOGICAL_PROCESS; ENV_FACTOR; DINO_TAXON; TOXIN,dino_pre2016,unvalidated_candidate,0.27663582125421005,0.4266801164724967,0.23910977290744567,,,0.6518231632994154,1,0.20155958708894464,0.0975609756097561,0.28205128205128205,0.2564930948062249,0.4516129032258066
dinoflagellate,DINO_TAXON,planktothrix,CYANO_TAXON,cross_taxa_association,93.22298333787116,13.0,13,4,3.267335824779744,0.1688311688311688,1064,76,14,saxitoxin; cyanobacterial; cyanobacteria; aphanizomenon; paralytic_shellfish_toxins; pyrodinium; alexandrium; cylindrospermopsis; toxicity; gymnodinium; anabaena; paralytic_shellfish_poisoning; dinoflagellates,TOXIN; CYANO_TAXON; CYANO_TAXON; CYANO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; CYANO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; CYANO_TAXON; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,0.34201550322758767,0.5579346112959835,0.23811852036549216,,,0.8341122549397513,1,0.16943004055196215,0.07317073170731707,0.3076923076923077,0.29352957681400005,0.21868454126518647
polyketide_synthase,BIOLOGICAL_PROCESS,sxti,SXT_GENE,gene_process_association,61.82261477888084,7.0,7,4,1.6613073894404211,0.35,182,13,14,saxitoxin; dinoflagellate; alexandrium; sxta; phylogenetic; dinoflagellates; biosynthesis,TOXIN; DINO_TAXON; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,0.5887234927378918,0.5539279219655941,0.23692139082811686,,,0.6826142421985011,1,0.10484870347186974,0.036585365853658534,0.15384615384615385,0.1383803625157568,0.5225806451612904
harmful_algal_bloom,ENV_FACTOR,sxti,SXT_GENE,environment_gene_regulation,88.11358908023279,11.0,11,5,2.646538129859981,0.282051282051282,504,36,14,saxitoxin; cyanobacterial; cyanobacteria; pyrodinium; dinoflagellate; alexandrium; paralytic_shellfish_poisoning; sxta; pyrodinium_bahamense; dinoflagellates; biosynthesis,TOXIN; CYANO_TAXON; CYANO_TAXON; DINO_TAXON; DINO_TAXON; DINO_TAXON; TOXIN; SXT_GENE; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,0.4149762621749031,0.4744358897830466,0.23639932719100099,,,0.6367088652189131,1,0.1589215169909176,0.06097560975609756,0.2564102564102564,0.2335578649279574,0.4086021505376344
alexandrium_fundyense,DINO_TAXON,sxti,SXT_GENE,taxon_gene_association,87.42355012225894,11.0,11,5,2.654082753437169,0.2115384615384615,686,49,14,saxitoxin; cyanobacterial; cyanobacteria; dinoflagellate; alexandrium; saxitoxin_biosynthesis; paralytic_shellfish_poisoning; sxta; phylogenetic; dinoflagellates; biosynthesis,TOXIN; CYANO_TAXON; CYANO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,0.4186769510012981,0.5119166425927433,0.2342918046765111,,,0.6296873241490872,1,0.15750230949150293,0.06097560975609756,0.2564102564102564,0.2342867078266383,0.2903225806451613
saxitoxin,TOXIN,bloom_dynamics,BIOLOGICAL_PROCESS,process_toxin_association,37.3563238709304,4.0,4,3,0.9281619354652012,0.05,320,80,4,alexandrium; paralytic_shellfish_poisoning; bloom; dinoflagellates,DINO_TAXON; TOXIN; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,0.8220038158142227,0.7568205455374942,0.23423242173470232,,,0.7972252983951106,1,0.05452872785573784,0.018292682926829267,0.07692307692307693,0.06755537670126115,0.019354838709677524
lyngbya,CYANO_TAXON,sxtb,SXT_GENE,cyano_gene_transfer_signal,94.34558483573096,13.0,10,6,2.3870781321511885,0.3571428571428571,357,21,17,cyanobacterial; cyanobacteria; dinoflagellates; saxitoxin; paralytic_shellfish_toxins; toxin_production; bloom; paralytic_shellfish_poisoning; sxta; biosynthesis,CYANO_TAXON; CYANO_TAXON; DINO_TAXON; TOXIN; TOXIN; BIOLOGICAL_PROCESS; ENV_FACTOR; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,0.3518876336213737,0.4517216338951041,0.23404156574794002,,,0.6518231632994154,1,0.17173890216942056,0.07317073170731707,0.23076923076923078,0.20849291968753392,0.5345622119815668
gtx,TOXIN,environmental_regulation,BIOLOGICAL_PROCESS,process_toxin_association,65.9507922604017,8.0,8,4,1.9753961302008447,0.2,351,39,9,saxitoxin; paralytic_shellfish_toxins; temperature; alexandrium; nitrate; toxicity; alexandrium_tamarense; alexandrium_catenella,TOXIN; TOXIN; ENV_FACTOR; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON,dino_pre2016,unvalidated_candidate,0.548693545100105,0.6256837006414115,0.2335491545090052,,,0.7672329736783478,1,0.1133391522689815,0.042682926829268296,0.1794871794871795,0.16872267792974788,0.270967741935484
gene_expression,BIOLOGICAL_PROCESS,sxtu,SXT_GENE,gene_process_association,109.3140049343331,16.0,14,5,3.4070024671665524,0.35,693,33,21,saxitoxin; cyanobacteria; cyanobacterial; paralytic_shellfish_toxins; dinoflagellate; gymnodinium; saxitoxin_biosynthesis; dinoflagellates; paralytic_shellfish_poisoning; gymnodinium_catenatum; sxta; expression; phylogenetic; biosynthesis,TOXIN; CYANO_TAXON; CYANO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; TOXIN; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,0.17003510785836737,0.42624132814395654,0.23343470551588852,,,0.6425280528767099,1,0.20252454667955425,0.09146341463414634,0.3333333333333333,0.30702197168894424,0.5225806451612904
gonyautoxin,TOXIN,environmental_regulation,BIOLOGICAL_PROCESS,process_toxin_association,71.23787665588308,9.0,9,4,2.2365853867650696,0.1764705882352941,459,51,9,saxitoxin; paralytic_shellfish_toxins; temperature; alexandrium; nitrate; toxicity; alexandrium_tamarense; alexandrium_catenella; regulation,TOXIN; TOXIN; ENV_FACTOR; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,0.5104851359551256,0.6085529141175483,0.23300293898895222,,,0.7900842979493753,1,0.12421313226300676,0.04878048780487805,0.20512820512820512,0.19395467696998903,0.23149905123339665
alexandrium_fundyense,DINO_TAXON,sxtu,SXT_GENE,taxon_gene_association,108.3140049343331,16.0,14,5,3.4070024671665524,0.25,1029,49,21,saxitoxin; cyanobacteria; cyanobacterial; paralytic_shellfish_toxins; dinoflagellate; gymnodinium; saxitoxin_biosynthesis; dinoflagellates; paralytic_shellfish_poisoning; gymnodinium_catenatum; sxta; expression; phylogenetic; biosynthesis,TOXIN; CYANO_TAXON; CYANO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; TOXIN; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,0.2047008858347519,0.45613907338199955,0.23251740274310767,,,0.6296873241490872,1,0.20046784033998483,0.09146341463414634,0.3333333333333333,0.30702197168894424,0.35483870967741943
gtx,TOXIN,alexandrium_affine,DINO_TAXON,taxon_toxin_association,49.49853057201655,6.0,6,3,1.480034516777505,0.1538461538461538,234,39,6,temperature; alexandrium; dinoflagellate; light; hplc; nutrient,ENV_FACTOR; DINO_TAXON; DINO_TAXON; ENV_FACTOR; DETECTION_METHOD; ENV_FACTOR,dino_pre2016,unvalidated_candidate,0.7287964666854647,0.6021205682915878,0.23236286486717467,,,0.7672329736783478,1,0.0795016813542243,0.03048780487804878,0.1282051282051282,0.1208686278861674,0.19354838709677422
nutrient,ENV_FACTOR,sxti,SXT_GENE,environment_gene_regulation,98.84480456617273,13.0,13,5,3.172402283086363,0.25,714,51,14,saxitoxin; cyanobacterial; cyanobacteria; pyrodinium; dinoflagellate; alexandrium; saxitoxin_biosynthesis; paralytic_shellfish_poisoning; sxta; phylogenetic; pyrodinium_bahamense; dinoflagellates; biosynthesis,TOXIN; CYANO_TAXON; CYANO_TAXON; DINO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,0.28282529422040187,0.48044338991628066,0.2323454276731165,,,0.6248461022794276,1,0.18099247591213607,0.07317073170731707,0.3076923076923077,0.2843585907466421,0.35483870967741943
gene_expression,BIOLOGICAL_PROCESS,sxti,SXT_GENE,gene_process_association,88.36372106242989,11.0,11,5,2.654082753437169,0.3055555555555556,462,33,14,saxitoxin; cyanobacterial; cyanobacteria; dinoflagellate; alexandrium; saxitoxin_biosynthesis; paralytic_shellfish_poisoning; sxta; phylogenetic; dinoflagellates; biosynthesis,TOXIN; CYANO_TAXON; CYANO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,0.3752880219106566,0.47160947451991625,0.23231483260165536,,,0.6248461022794276,1,0.15943596502443147,0.06097560975609756,0.2564102564102564,0.2342867078266383,0.4480286738351256
sxta,SXT_GENE,secondary_metabolism,BIOLOGICAL_PROCESS,gene_process_association,104.15791233522968,14.0,14,5,3.4678450565037267,0.2222222222222222,1062,59,18,saxitoxin; pyrodinium; temperature; dinoflagellate; toxicity; toxin_production; bloom; light; hplc; nitrogen; nutrient; regulation; pyrodinium_bahamense; dinoflagellates,TOXIN; DINO_TAXON; ENV_FACTOR; DINO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; ENV_FACTOR; ENV_FACTOR; DETECTION_METHOD; ENV_FACTOR; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON,dino_pre2016,unvalidated_candidate,0.2508047506971057,0.45134944077955047,0.23119349401928446,,,0.6660519471520178,1,0.19191997834357116,0.07926829268292683,0.3333333333333333,0.31289962598436083,0.3082437275985664
harmful_algal_bloom,ENV_FACTOR,sxtb,SXT_GENE,environment_gene_regulation,110.52973414355613,16.0,13,6,3.139867071778053,0.325,612,36,17,dinoflagellate; sxta; dinoflagellates; saxitoxin; cyanobacterial; cyanobacteria; paralytic_shellfish_toxins; toxin_production; bloom; toxin_biosynthesis; paralytic_shellfish_poisoning; nutrient; biosynthesis,DINO_TAXON; SXT_GENE; DINO_TAXON; TOXIN; CYANO_TAXON; CYANO_TAXON; TOXIN; BIOLOGICAL_PROCESS; ENV_FACTOR; BIOLOGICAL_PROCESS; TOXIN; ENV_FACTOR; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,0.18233341895561567,0.4354826238252558,0.23113579299903658,,,0.6367088652189131,1,0.205024944651363,0.09146341463414634,0.3076923076923077,0.281215550212341,0.48064516129032275
alexandrium,DINO_TAXON,sxtd,SXT_GENE,taxon_gene_association,97.73233161395372,12.0,12,6,3.116165806976866,0.15,1027,79,13,saxitoxin; cyanobacteria; paralytic_shellfish_toxins; mass_spectrometry; dinoflagellates; cyanobacterium; lc_ms; paralytic_shellfish_poisoning; sxta; expression; lc_ms_ms; cylindrospermopsis,TOXIN; CYANO_TAXON; TOXIN; DETECTION_METHOD; DINO_TAXON; CYANO_TAXON; DETECTION_METHOD; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS; DETECTION_METHOD; CYANO_TAXON,dino_pre2016,unvalidated_candidate,0.3277627895885471,0.5420505406665779,0.23099319367719875,,,0.8275950372496653,1,0.1787044457387077,0.06707317073170732,0.28205128205128205,0.2789259066849511,0.18709677419354848
paralytic_shellfish_poisoning,TOXIN,environmental_regulation,BIOLOGICAL_PROCESS,process_toxin_association,70.6270169273763,9.0,9,4,2.2365853867650696,0.1153846153846153,702,78,9,saxitoxin; paralytic_shellfish_toxins; temperature; alexandrium; nitrate; toxicity; alexandrium_tamarense; alexandrium_catenella; regulation,TOXIN; TOXIN; ENV_FACTOR; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,0.5330902915340666,0.6042012585220828,0.23039548143113017,,,0.7940908770657443,1,0.12295677318679919,0.04878048780487805,0.20512820512820512,0.19395467696998903,0.1290322580645161
alexandrium_minutum,DINO_TAXON,sxti,SXT_GENE,taxon_gene_association,98.58618387651757,13.0,13,5,3.172402283086363,0.2241379310344827,798,57,14,saxitoxin; cyanobacterial; cyanobacteria; pyrodinium; dinoflagellate; alexandrium; saxitoxin_biosynthesis; paralytic_shellfish_poisoning; sxta; phylogenetic; pyrodinium_bahamense; dinoflagellates; biosynthesis,TOXIN; CYANO_TAXON; CYANO_TAXON; DINO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,0.2764515227915302,0.4871066400993466,0.22970044284096056,,,0.6391406105512613,1,0.1804605691001785,0.07317073170731707,0.3076923076923077,0.2843585907466421,0.3114571746384872
gtx,TOXIN,phosphorus_limitation,ENV_FACTOR,environment_toxin_association,78.09416259457484,14.0,8,4,2.0214402716463926,0.2051282051282051,312,39,8,alexandrium; dinoflagellate; toxin_production; paralytic_shellfish_poisoning; alexandrium_minutum; nutrient; phosphate; phosphorus,DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON; ENV_FACTOR; ENV_FACTOR; ENV_FACTOR,dino_pre2016,unvalidated_candidate,0.45659770998871013,0.5583708269656733,0.2294920439348473,,,0.7672329736783478,1,0.1383144990190149,0.07926829268292683,0.1794871794871795,0.1731707388800539,0.2795698924731183
sxt_genes,SXT_GENE,alexandrium_leei,DINO_TAXON,taxon_gene_association,54.89220585618705,6.0,6,4,1.4461029280935231,0.2,180,30,6,saxitoxin; paralytic_shellfish_toxins; alexandrium; dinoflagellate; sxta; phylogeny,TOXIN; TOXIN; DINO_TAXON; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,0.7100823981038554,0.5204950515093678,0.22914679279633313,,,0.5990337773138522,1,0.09059488750475678,0.03048780487804878,0.1282051282051282,0.11759069132640862,0.270967741935484
sxtd,SXT_GENE,scytonema,CYANO_TAXON,cyano_gene_transfer_signal,51.02863955871609,5.0,5,4,1.2286054936437587,0.3571428571428571,78,13,6,saxitoxin; cyanobacteria; cyanobacterium; sxta; dinoflagellates,TOXIN; CYANO_TAXON; CYANO_TAXON; SXT_GENE; DINO_TAXON,dino_pre2016,unvalidated_candidate,0.6729000192337257,0.5157417594426338,0.22842698676609427,,,0.6509894679294573,1,0.08264866620740141,0.024390243902439025,0.10256410256410256,0.09657950913047506,0.5345622119815668
sxti,SXT_GENE,scytonema,CYANO_TAXON,cyano_gene_transfer_signal,55.74002287013284,5.0,5,5,1.203344768399754,0.3333333333333333,84,14,6,saxitoxin; cyanobacteria; dinoflagellates; sxta; phylogenetic,TOXIN; CYANO_TAXON; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,0.6322418785900124,0.5623905250366306,0.22838769059921393,,,0.6509894679294573,1,0.09233859813213392,0.024390243902439025,0.10256410256410256,0.09413921505599121,0.4946236559139786
paralytic_shellfish_toxins,TOXIN,bloom_dynamics,BIOLOGICAL_PROCESS,process_toxin_association,37.41187942648596,4.0,4,3,0.9281619354652012,0.0555555555555555,288,72,4,alexandrium; paralytic_shellfish_poisoning; bloom; dinoflagellates,DINO_TAXON; TOXIN; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,0.7631959233289725,0.774371021643192,0.2276722268054314,,,0.8550420741783743,1,0.05464298931904726,0.018292682926829267,0.07692307692307693,0.06755537670126115,0.028673835125448032
cyanobacterial,CYANO_TAXON,sxtd,SXT_GENE,cyano_gene_transfer_signal,92.76824784458212,11.0,11,6,2.846388073234459,0.2075471698113207,663,51,13,saxitoxin; cyanobacteria; paralytic_shellfish_toxins; mass_spectrometry; dinoflagellates; cyanobacterium; paralytic_shellfish_poisoning; sxta; expression; sxtu; cylindrospermopsis,TOXIN; CYANO_TAXON; TOXIN; DETECTION_METHOD; DINO_TAXON; CYANO_TAXON; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS; SXT_GENE; CYANO_TAXON,dino_pre2016,unvalidated_candidate,0.3260826898086567,0.5446927712794117,0.22719289065759057,,,0.7888109670799218,1,0.16849478318008734,0.06097560975609756,0.2564102564102564,0.25286422402461156,0.28362751065124775
alexandrium_tamarense,DINO_TAXON,sxtd,SXT_GENE,taxon_gene_association,92.5964140712386,11.0,11,6,2.8160641784764526,0.1964285714285714,702,54,13,saxitoxin; cyanobacteria; paralytic_shellfish_toxins; mass_spectrometry; cyanobacterium; lc_ms; paralytic_shellfish_poisoning; sxta; expression; lc_ms_ms; dinoflagellates,TOXIN; CYANO_TAXON; TOXIN; DETECTION_METHOD; CYANO_TAXON; DETECTION_METHOD; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS; DETECTION_METHOD; DINO_TAXON,dino_pre2016,unvalidated_candidate,0.3437573038682459,0.527769134194961,0.2270954973879431,,,0.8275950372496653,1,0.16814137156909958,0.06097560975609756,0.2564102564102564,0.24993480612475147,0.26497695852534564
cyanobacterium,CYANO_TAXON,sxti,SXT_GENE,cyano_gene_transfer_signal,88.2811384798473,11.0,11,5,2.654082753437169,0.2972972972972973,476,34,14,saxitoxin; cyanobacterial; cyanobacteria; dinoflagellate; alexandrium; saxitoxin_biosynthesis; paralytic_shellfish_poisoning; sxta; phylogenetic; dinoflagellates; biosynthesis,TOXIN; CYANO_TAXON; CYANO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,0.31718118694551073,0.5090803441966817,0.22659381937017964,,,0.6600944021955112,1,0.15926611690329584,0.06097560975609756,0.2564102564102564,0.2342867078266383,0.4341761115954666
sxt_genes,SXT_GENE,nitrogen_limitation,ENV_FACTOR,environment_gene_regulation,98.2033014007195,14.0,12,5,2.887364986074034,0.3428571428571428,510,30,17,alexandrium; dinoflagellate; cyanobacteria; paralytic_shellfish_toxins; toxicity; alexandrium_tamarense; bloom; toxin_biosynthesis; paralytic_shellfish_poisoning; expression; dinoflagellates; biosynthesis,DINO_TAXON; DINO_TAXON; CYANO_TAXON; TOXIN; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; TOXIN; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,0.2278103108918554,0.4583222124097029,0.22658065493579005,,,0.6355464140373687,1,0.17967309228489456,0.07926829268292683,0.28205128205128205,0.2568227690239001,0.5105990783410139
transcription,BIOLOGICAL_PROCESS,sxtu,SXT_GENE,gene_process_association,86.09907701608768,12.0,11,4,2.6529867839059063,0.3793103448275862,399,19,21,saxitoxin; paralytic_shellfish_toxins; dinoflagellate; gymnodinium; saxitoxin_biosynthesis; paralytic_shellfish_poisoning; gymnodinium_catenatum; sxta; expression; dinoflagellates; biosynthesis,TOXIN; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,0.3304750859552246,0.4211151735124623,0.22631866213612178,,,0.7328251120819943,1,0.15477825725745123,0.06707317073170732,0.2564102564102564,0.23418083248350696,0.5717463848720802
cyanobacterium,CYANO_TAXON,sxtb,SXT_GENE,cyano_gene_transfer_signal,102.98597181442992,16.0,11,6,2.617985907214957,0.275,578,34,17,cyanobacterial; cyanobacteria; dinoflagellate; sxta; dinoflagellates; saxitoxin; paralytic_shellfish_toxins; toxin_production; bloom; paralytic_shellfish_poisoning; biosynthesis,CYANO_TAXON; CYANO_TAXON; DINO_TAXON; SXT_GENE; DINO_TAXON; TOXIN; TOXIN; BIOLOGICAL_PROCESS; ENV_FACTOR; TOXIN; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,0.24273990950899127,0.4663271997966751,0.22596501176749867,,,0.6600944021955112,1,0.18950964084484398,0.09146341463414634,0.2564102564102564,0.2307995981299551,0.3967741935483872
gtx,TOXIN,gene_duplication,BIOLOGICAL_PROCESS,process_toxin_association,88.83623643901672,14.0,11,4,2.747905453550917,0.2340425531914893,741,39,19,biosynthesis; alexandrium; dinoflagellate; saxitoxin; alexandrium_fundyense; gymnodinium; saxitoxin_biosynthesis; gymnodinium_catenatum; phylogeny; dinoflagellates; warming,BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR,dino_pre2016,unvalidated_candidate,0.3315796599358069,0.4936147369234485,0.225959915296441,,,0.7672329736783478,1,0.16040779039500164,0.07926829268292683,0.2564102564102564,0.24335038184739888,0.32807137954701443
gymnodinium_catenatum,DINO_TAXON,planktothrix,CYANO_TAXON,cross_taxa_association,82.15394637303172,11.0,11,4,2.6603065198491955,0.1833333333333333,798,57,14,saxitoxin; cyanobacterial; cyanobacteria; paralytic_shellfish_toxins; pyrodinium; alexandrium; toxicity; gymnodinium; anabaena; paralytic_shellfish_poisoning; dinoflagellates,TOXIN; CYANO_TAXON; CYANO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; CYANO_TAXON; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,0.4044764895998216,0.5102945579705834,0.22584062600290505,,,0.7261821688946555,1,0.14666428205344836,0.06097560975609756,0.2564102564102564,0.23488795027512438,0.24301075268817207
nutrient,ENV_FACTOR,sxtu,SXT_GENE,environment_gene_regulation,108.22779803778135,16.0,14,5,3.4070024671665524,0.2413793103448276,1071,51,21,saxitoxin; cyanobacteria; cyanobacterial; paralytic_shellfish_toxins; dinoflagellate; gymnodinium; saxitoxin_biosynthesis; dinoflagellates; paralytic_shellfish_poisoning; gymnodinium_catenatum; sxta; expression; phylogenetic; biosynthesis,TOXIN; CYANO_TAXON; CYANO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; TOXIN; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,0.18595587354612295,0.42428505696172236,0.225735167879075,,,0.5996980328830517,1,0.20029053806933222,0.09146341463414634,0.3333333333333333,0.30702197168894424,0.3403781979977754
