Source,Source_Type,Target,Target_Type,Hypothesis_Class,Score,Bridge_Score,Common_Neighbors,Distinct_Bridge_Types,Adamic_Adar,Jaccard,Preferential_Attachment,Degree_Source,Degree_Target,Bridge_Nodes,Bridge_Types,Training_Graph,Candidate_Status,Embedding_Source_Target_Similarity,Embedding_Bridge_Mean_Similarity,Node2Vec_Integrated_Score,ML_Probability,Final_AI_Rank_Score
pyrodinium_bahamense,DINO_TAXON,sxtd,SXT_GENE,taxon_gene_association,70.51901987834732,8.0,8,5,1.959509939173666,0.16,585,45,13,saxitoxin; cyanobacteria; paralytic_shellfish_toxins; mass_spectrometry; paralytic_shellfish_poisoning; lc_ms; sxta; dinoflagellates,TOXIN; CYANO_TAXON; TOXIN; DETECTION_METHOD; TOXIN; DETECTION_METHOD; SXT_GENE; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
irradiance,ENV_FACTOR,sxtb,SXT_GENE,environment_gene_regulation,70.45030784936434,10.0,8,4,1.891820591348833,0.2666666666666666,357,21,17,dinoflagellate; dinoflagellates; saxitoxin; paralytic_shellfish_toxins; toxin_production; bloom; paralytic_shellfish_poisoning; nutrient,DINO_TAXON; DINO_TAXON; TOXIN; TOXIN; BIOLOGICAL_PROCESS; ENV_FACTOR; TOXIN; ENV_FACTOR,dino_pre2016,unvalidated_candidate,,,,,
nitrogen,ENV_FACTOR,sxtd,SXT_GENE,environment_gene_regulation,70.38204412060536,8.0,8,5,1.9502813195619408,0.1481481481481481,637,49,13,saxitoxin; cyanobacteria; paralytic_shellfish_toxins; cyanobacterium; paralytic_shellfish_poisoning; sxta; expression; dinoflagellates,TOXIN; CYANO_TAXON; TOXIN; CYANO_TAXON; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
transcriptomic,BIOLOGICAL_PROCESS,sxtu,SXT_GENE,gene_process_association,69.9460034751853,10.0,8,4,1.891920656511564,0.2162162162162162,504,24,21,saxitoxin; cyanobacteria; paralytic_shellfish_toxins; dinoflagellate; paralytic_shellfish_poisoning; expression; dinoflagellates; biosynthesis,TOXIN; CYANO_TAXON; TOXIN; DINO_TAXON; TOXIN; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
gene_duplication,BIOLOGICAL_PROCESS,sxtb,SXT_GENE,gene_process_association,68.8866299723105,9.0,8,4,2.014743557583821,0.2857142857142857,323,19,17,dinoflagellate; saxitoxin; transcriptome; evolution; sxtg; sxta; dinoflagellates; biosynthesis,DINO_TAXON; TOXIN; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; SXT_GENE; SXT_GENE; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
phosphate,ENV_FACTOR,sxtu,SXT_GENE,environment_gene_regulation,68.44170305343464,10.0,9,3,2.149422955288747,0.2142857142857142,630,30,21,saxitoxin; paralytic_shellfish_toxins; dinoflagellate; gymnodinium; saxitoxin_biosynthesis; paralytic_shellfish_poisoning; gymnodinium_catenatum; dinoflagellates; biosynthesis,TOXIN; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
nutrients,ENV_FACTOR,sxtu,SXT_GENE,environment_gene_regulation,68.19291197347466,10.0,9,3,2.158955986737332,0.1875,756,36,21,saxitoxin; paralytic_shellfish_toxins; dinoflagellate; gymnodinium; dinoflagellates; paralytic_shellfish_poisoning; gymnodinium_catenatum; expression; phylogenetic,TOXIN; TOXIN; DINO_TAXON; DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
transcription,BIOLOGICAL_PROCESS,sxti,SXT_GENE,gene_process_association,67.00013414035304,8.0,8,4,1.900067070176523,0.32,266,19,14,saxitoxin; dinoflagellate; alexandrium; saxitoxin_biosynthesis; paralytic_shellfish_poisoning; sxta; dinoflagellates; biosynthesis,TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; SXT_GENE; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
alexandrium_tamiyavanichii,DINO_TAXON,planktothrix,CYANO_TAXON,cross_taxa_association,66.52785580546487,8.0,8,4,1.8846175579048483,0.2758620689655172,322,23,14,saxitoxin; cyanobacteria; paralytic_shellfish_toxins; pyrodinium; alexandrium; toxicity; paralytic_shellfish_poisoning; dinoflagellates,TOXIN; CYANO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
neosaxitoxin,TOXIN,environmental_regulation,BIOLOGICAL_PROCESS,process_toxin_association,66.11295442256386,8.0,8,4,1.9753961302008447,0.2162162162162162,324,36,9,saxitoxin; paralytic_shellfish_toxins; temperature; alexandrium; nitrate; toxicity; alexandrium_tamarense; alexandrium_catenella,TOXIN; TOXIN; ENV_FACTOR; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
alexandrium_ostenfeldii,DINO_TAXON,sxti,SXT_GENE,taxon_gene_association,66.10107495107745,8.0,8,4,1.9394263644276144,0.2222222222222222,420,30,14,saxitoxin; cyanobacterial; dinoflagellate; alexandrium; paralytic_shellfish_poisoning; phylogeny; phylogenetic; dinoflagellates,TOXIN; CYANO_TAXON; DINO_TAXON; DINO_TAXON; TOXIN; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
alexandrium_ostenfeldii,DINO_TAXON,planktothrix,CYANO_TAXON,cross_taxa_association,65.99075392148015,8.0,8,4,1.8842658496289653,0.2222222222222222,420,30,14,saxitoxin; cyanobacterial; paralytic_shellfish_toxins; alexandrium; toxicity; gymnodinium; paralytic_shellfish_poisoning; dinoflagellates,TOXIN; CYANO_TAXON; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
gtx,TOXIN,environmental_regulation,BIOLOGICAL_PROCESS,process_toxin_association,65.9507922604017,8.0,8,4,1.9753961302008447,0.2,351,39,9,saxitoxin; paralytic_shellfish_toxins; temperature; alexandrium; nitrate; toxicity; alexandrium_tamarense; alexandrium_catenella,TOXIN; TOXIN; ENV_FACTOR; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
sxt_genes,SXT_GENE,secondary_metabolism,BIOLOGICAL_PROCESS,gene_process_association,65.87706094382852,8.0,8,4,1.9385304719142575,0.2,540,30,18,saxitoxin; pyrodinium; dinoflagellate; toxicity; bloom; light; pyrodinium_bahamense; dinoflagellates,TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; ENV_FACTOR; DINO_TAXON; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
sxtg,SXT_GENE,environmental_stress,ENV_FACTOR,environment_gene_regulation,65.72682210300516,8.0,8,4,1.911030099121631,0.1904761904761904,504,36,14,saxitoxin; gonyautoxin; dinoflagellate; alexandrium; toxicity; toxin_production; paralytic_shellfish_poisoning; nitrogen,TOXIN; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; TOXIN; ENV_FACTOR,dino_pre2016,unvalidated_candidate,,,,,
transcriptome,BIOLOGICAL_PROCESS,sxtd,SXT_GENE,gene_process_association,65.27785009946567,7.0,7,5,1.6667028275106075,0.1944444444444444,390,30,13,saxitoxin; cyanobacteria; paralytic_shellfish_toxins; paralytic_shellfish_poisoning; sxta; expression; dinoflagellates,TOXIN; CYANO_TAXON; TOXIN; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
sxta,SXT_GENE,environmental_regulation,BIOLOGICAL_PROCESS,gene_process_association,65.25262832004576,8.0,8,4,1.959647493356212,0.1333333333333333,531,59,9,saxitoxin; paralytic_shellfish_toxins; temperature; alexandrium; toxicity; alexandrium_tamarense; alexandrium_catenella; regulation,TOXIN; TOXIN; ENV_FACTOR; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
phosphorus,ENV_FACTOR,sxtd,SXT_GENE,environment_gene_regulation,65.22529754691311,7.0,7,5,1.6667028275106075,0.1891891891891892,403,31,13,saxitoxin; cyanobacteria; paralytic_shellfish_toxins; paralytic_shellfish_poisoning; sxta; expression; dinoflagellates,TOXIN; CYANO_TAXON; TOXIN; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
gene_expression,BIOLOGICAL_PROCESS,sxtd,SXT_GENE,gene_process_association,65.128277449893,7.0,7,5,1.6667028275106075,0.1794871794871795,429,33,13,saxitoxin; cyanobacteria; paralytic_shellfish_toxins; paralytic_shellfish_poisoning; sxta; expression; dinoflagellates,TOXIN; CYANO_TAXON; TOXIN; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
evolution,BIOLOGICAL_PROCESS,sxtd,SXT_GENE,gene_process_association,64.79173898835455,7.0,7,5,1.6667028275106075,0.1458333333333333,546,42,13,saxitoxin; cyanobacteria; paralytic_shellfish_toxins; paralytic_shellfish_poisoning; sxta; expression; dinoflagellates,TOXIN; CYANO_TAXON; TOXIN; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
regulation,BIOLOGICAL_PROCESS,sxtd,SXT_GENE,gene_process_association,64.67955950117506,7.0,7,5,1.6667028275106075,0.1346153846153846,598,46,13,saxitoxin; cyanobacteria; paralytic_shellfish_toxins; paralytic_shellfish_poisoning; sxta; expression; dinoflagellates,TOXIN; CYANO_TAXON; TOXIN; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
alexandrium_fundyense,DINO_TAXON,sxtd,SXT_GENE,taxon_gene_association,64.60613292774849,7.0,7,5,1.6667028275106075,0.1272727272727272,637,49,13,saxitoxin; cyanobacteria; paralytic_shellfish_toxins; paralytic_shellfish_poisoning; sxta; expression; dinoflagellates,TOXIN; CYANO_TAXON; TOXIN; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
nutrient,ENV_FACTOR,sxtd,SXT_GENE,environment_gene_regulation,64.56147583045981,7.0,7,5,1.6667028275106075,0.1228070175438596,663,51,13,saxitoxin; cyanobacteria; paralytic_shellfish_toxins; paralytic_shellfish_poisoning; sxta; expression; dinoflagellates,TOXIN; CYANO_TAXON; TOXIN; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
neosaxitoxin,TOXIN,phosphorus_limitation,ENV_FACTOR,environment_toxin_association,64.4513863516835,11.0,6,4,1.4362194916312243,0.1578947368421052,288,36,8,alexandrium; dinoflagellate; toxin_production; paralytic_shellfish_poisoning; nutrient; alexandrium_minutum,DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
nitrate,ENV_FACTOR,sxtu,SXT_GENE,environment_gene_regulation,62.3673671828639,9.0,8,3,1.8836835914319492,0.16,777,37,21,saxitoxin; cyanobacteria; paralytic_shellfish_toxins; dinoflagellate; gymnodinium; paralytic_shellfish_poisoning; gymnodinium_catenatum; dinoflagellates,TOXIN; CYANO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
sxtu,SXT_GENE,planktothrix,CYANO_TAXON,cyano_gene_transfer_signal,61.88271151508813,8.0,8,3,1.959874276062585,0.2962962962962963,294,21,14,saxitoxin; cyanobacterial; cyanobacteria; paralytic_shellfish_toxins; cylindrospermopsis; gymnodinium; paralytic_shellfish_poisoning; dinoflagellates,TOXIN; CYANO_TAXON; CYANO_TAXON; TOXIN; CYANO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
polyketide_synthase,BIOLOGICAL_PROCESS,sxti,SXT_GENE,gene_process_association,61.82261477888084,7.0,7,4,1.6613073894404211,0.35,182,13,14,saxitoxin; dinoflagellate; alexandrium; sxta; phylogenetic; dinoflagellates; biosynthesis,TOXIN; DINO_TAXON; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
warming,ENV_FACTOR,sxti,SXT_GENE,environment_gene_regulation,61.09690258890795,8.0,8,3,1.905594151596833,0.2285714285714285,406,29,14,saxitoxin; pyrodinium; dinoflagellate; alexandrium; paralytic_shellfish_poisoning; pyrodinium_bahamense; dinoflagellates; biosynthesis,TOXIN; DINO_TAXON; DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
sxtu,SXT_GENE,scytonema,CYANO_TAXON,cyano_gene_transfer_signal,60.83098937804503,6.0,6,5,1.4869232604510874,0.2857142857142857,126,21,6,saxitoxin; cyanobacteria; cyanobacterium; sxta; phylogenetic; dinoflagellates,TOXIN; CYANO_TAXON; CYANO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
nutrients,ENV_FACTOR,sxti,SXT_GENE,environment_gene_regulation,60.75347351007619,8.0,8,3,1.9243558026571437,0.1904761904761904,504,36,14,saxitoxin; pyrodinium; dinoflagellate; alexandrium; paralytic_shellfish_poisoning; phylogenetic; pyrodinium_bahamense; dinoflagellates,TOXIN; DINO_TAXON; DINO_TAXON; DINO_TAXON; TOXIN; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
nitrate,ENV_FACTOR,sxti,SXT_GENE,environment_gene_regulation,60.675267464597255,8.0,8,3,1.9074011741590893,0.1860465116279069,518,37,14,saxitoxin; cyanobacteria; pyrodinium; dinoflagellate; alexandrium; paralytic_shellfish_poisoning; pyrodinium_bahamense; dinoflagellates,TOXIN; CYANO_TAXON; DINO_TAXON; DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
nitrogen_limitation,ENV_FACTOR,sxtu,SXT_GENE,environment_gene_regulation,60.58549600631482,7.0,7,4,1.6637157450928957,0.2258064516129032,357,17,21,cyanobacteria; paralytic_shellfish_toxins; dinoflagellate; paralytic_shellfish_poisoning; expression; dinoflagellates; biosynthesis,CYANO_TAXON; TOXIN; DINO_TAXON; TOXIN; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
transcriptomic,BIOLOGICAL_PROCESS,sxti,SXT_GENE,gene_process_association,60.51534003664286,7.0,7,4,1.6286377602569135,0.2258064516129032,336,24,14,saxitoxin; cyanobacteria; dinoflagellate; alexandrium; paralytic_shellfish_poisoning; dinoflagellates; biosynthesis,TOXIN; CYANO_TAXON; DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
sxt_genes,SXT_GENE,environmental_stress,ENV_FACTOR,environment_gene_regulation,60.21094242102374,7.0,7,4,1.6595252645659218,0.1891891891891892,420,30,14,saxitoxin; dinoflagellate; alexandrium; toxicity; alexandrium_tamarense; light; paralytic_shellfish_poisoning,TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; TOXIN,dino_pre2016,unvalidated_candidate,,,,,
salinity,ENV_FACTOR,sxtd,SXT_GENE,environment_gene_regulation,60.01943684563676,7.0,7,4,1.7142638773638357,0.1590909090909091,494,38,13,saxitoxin; cyanobacteria; paralytic_shellfish_toxins; mass_spectrometry; paralytic_shellfish_poisoning; lc_ms; dinoflagellates,TOXIN; CYANO_TAXON; TOXIN; DETECTION_METHOD; TOXIN; DETECTION_METHOD; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
alexandrium_tamarense,DINO_TAXON,scytonema,CYANO_TAXON,cross_taxa_association,59.084957632013285,6.0,6,5,1.4869232604510874,0.1111111111111111,324,54,6,saxitoxin; cyanobacteria; cyanobacterium; sxta; phylogenetic; dinoflagellates,TOXIN; CYANO_TAXON; CYANO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
gymnodinium_catenatum,DINO_TAXON,scytonema,CYANO_TAXON,cross_taxa_association,59.02647809984954,6.0,6,5,1.4869232604510874,0.1052631578947368,342,57,6,saxitoxin; cyanobacteria; cyanobacterium; sxta; phylogenetic; dinoflagellates,TOXIN; CYANO_TAXON; CYANO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
alexandrium_minutum,DINO_TAXON,scytonema,CYANO_TAXON,cross_taxa_association,59.02647809984954,6.0,6,5,1.4869232604510874,0.1052631578947368,342,57,6,saxitoxin; cyanobacteria; cyanobacterium; sxta; phylogenetic; dinoflagellates,TOXIN; CYANO_TAXON; CYANO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
gymnodinium,DINO_TAXON,scytonema,CYANO_TAXON,cross_taxa_association,58.94158845638604,6.0,6,5,1.4869232604510874,0.0967741935483871,372,62,6,saxitoxin; cyanobacteria; cyanobacterium; sxta; phylogenetic; dinoflagellates,TOXIN; CYANO_TAXON; CYANO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
dinoflagellate,DINO_TAXON,scytonema,CYANO_TAXON,cross_taxa_association,58.7633202051127,6.0,6,5,1.4869232604510874,0.0789473684210526,456,76,6,saxitoxin; cyanobacteria; cyanobacterium; sxta; phylogenetic; dinoflagellates,TOXIN; CYANO_TAXON; CYANO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
alexandrium,DINO_TAXON,scytonema,CYANO_TAXON,cross_taxa_association,58.73334019178824,6.0,6,5,1.4869232604510874,0.0759493670886076,474,79,6,saxitoxin; cyanobacteria; cyanobacterium; sxta; phylogenetic; dinoflagellates,TOXIN; CYANO_TAXON; CYANO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
resting_cyst,BIOLOGICAL_PROCESS,sxtu,SXT_GENE,gene_process_association,57.63666069096342,8.0,7,3,1.6516636788150418,0.2333333333333333,336,16,21,saxitoxin; paralytic_shellfish_toxins; dinoflagellate; gymnodinium; paralytic_shellfish_poisoning; gymnodinium_catenatum; biosynthesis,TOXIN; TOXIN; DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
resting_cyst,BIOLOGICAL_PROCESS,sxtb,SXT_GENE,gene_process_association,57.02538817639688,7.0,6,4,1.4015829770873278,0.2222222222222222,272,16,17,dinoflagellate; saxitoxin; paralytic_shellfish_toxins; bloom; paralytic_shellfish_poisoning; biosynthesis,DINO_TAXON; TOXIN; TOXIN; ENV_FACTOR; TOXIN; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
sxti,SXT_GENE,planktothrix,CYANO_TAXON,cyano_gene_transfer_signal,56.669595065784335,7.0,7,3,1.6681308662255,0.3333333333333333,196,14,14,saxitoxin; cyanobacterial; cyanobacteria; pyrodinium; alexandrium; paralytic_shellfish_poisoning; dinoflagellates,TOXIN; CYANO_TAXON; CYANO_TAXON; DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
sxti,SXT_GENE,scytonema,CYANO_TAXON,cyano_gene_transfer_signal,55.74002287013284,5.0,5,5,1.203344768399754,0.3333333333333333,84,14,6,saxitoxin; cyanobacteria; dinoflagellates; sxta; phylogenetic,TOXIN; CYANO_TAXON; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
phosphate,ENV_FACTOR,sxti,SXT_GENE,environment_gene_regulation,55.20153390862528,7.0,7,3,1.6548210083666923,0.1891891891891892,420,30,14,saxitoxin; dinoflagellate; alexandrium; saxitoxin_biosynthesis; paralytic_shellfish_poisoning; dinoflagellates; biosynthesis,TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
nitrogen_limitation,ENV_FACTOR,sxti,SXT_GENE,environment_gene_regulation,55.20086569767649,6.0,6,4,1.400432848838245,0.24,238,17,14,cyanobacteria; dinoflagellate; alexandrium; paralytic_shellfish_poisoning; dinoflagellates; biosynthesis,CYANO_TAXON; DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
aphanizomenon,CYANO_TAXON,alexandrium_leei,DINO_TAXON,cross_taxa_association,55.19989816387936,6.0,6,4,1.4461029280935231,0.2307692307692307,156,26,6,saxitoxin; paralytic_shellfish_toxins; alexandrium; dinoflagellate; sxta; phylogeny,TOXIN; TOXIN; DINO_TAXON; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
transcription,BIOLOGICAL_PROCESS,sxtd,SXT_GENE,gene_process_association,55.15837168609497,6.0,6,4,1.4253396892013324,0.2307692307692307,247,19,13,saxitoxin; paralytic_shellfish_toxins; paralytic_shellfish_poisoning; sxta; expression; dinoflagellates,TOXIN; TOXIN; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
sxtb,SXT_GENE,secondary_metabolism,BIOLOGICAL_PROCESS,gene_process_association,54.92589058171734,6.0,6,4,1.42846253223798,0.2068965517241379,306,17,18,saxitoxin; dinoflagellate; toxin_production; bloom; nutrient; dinoflagellates,TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
sxt_genes,SXT_GENE,alexandrium_leei,DINO_TAXON,taxon_gene_association,54.89220585618705,6.0,6,4,1.4461029280935231,0.2,180,30,6,saxitoxin; paralytic_shellfish_toxins; alexandrium; dinoflagellate; sxta; phylogeny,TOXIN; TOXIN; DINO_TAXON; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
alexandrium_tamiyavanichii,DINO_TAXON,sxtd,SXT_GENE,taxon_gene_association,54.81677012140656,6.0,6,4,1.4083850607032786,0.2,299,23,13,saxitoxin; cyanobacteria; paralytic_shellfish_toxins; paralytic_shellfish_poisoning; sxta; dinoflagellates,TOXIN; CYANO_TAXON; TOXIN; TOXIN; SXT_GENE; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
climate,ENV_FACTOR,sxtd,SXT_GENE,environment_gene_regulation,54.81677012140656,6.0,6,4,1.4083850607032786,0.2,299,23,13,saxitoxin; cyanobacteria; paralytic_shellfish_toxins; paralytic_shellfish_poisoning; sxta; dinoflagellates,TOXIN; CYANO_TAXON; TOXIN; TOXIN; SXT_GENE; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
transcriptomic,BIOLOGICAL_PROCESS,sxtd,SXT_GENE,gene_process_association,54.7783974023693,6.0,6,4,1.421456765700777,0.1935483870967742,312,24,13,saxitoxin; cyanobacteria; paralytic_shellfish_toxins; paralytic_shellfish_poisoning; expression; dinoflagellates,TOXIN; CYANO_TAXON; TOXIN; TOXIN; BIOLOGICAL_PROCESS; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
sxtg,SXT_GENE,gene_loss,BIOLOGICAL_PROCESS,gene_process_association,54.75524104738406,6.0,6,4,1.5442871903586974,0.1666666666666666,216,36,6,saxitoxin; cyanobacteria; evolution; nitrogen; horizontal_gene_transfer; biosynthesis,TOXIN; CYANO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
horizontal_gene_transfer,BIOLOGICAL_PROCESS,sxtd,SXT_GENE,gene_process_association,54.69177012140656,6.0,6,4,1.4083850607032786,0.1875,325,25,13,saxitoxin; cyanobacteria; paralytic_shellfish_toxins; paralytic_shellfish_poisoning; sxta; dinoflagellates,TOXIN; CYANO_TAXON; TOXIN; TOXIN; SXT_GENE; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
anabaena,CYANO_TAXON,alexandrium_leei,DINO_TAXON,cross_taxa_association,54.55887252285371,6.0,6,4,1.4461029280935231,0.1666666666666666,216,36,6,saxitoxin; paralytic_shellfish_toxins; alexandrium; dinoflagellate; sxta; phylogeny,TOXIN; TOXIN; DINO_TAXON; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
sxtg,SXT_GENE,alexandrium_leei,DINO_TAXON,taxon_gene_association,54.55887252285371,6.0,6,4,1.4461029280935231,0.1666666666666666,216,36,6,saxitoxin; paralytic_shellfish_toxins; alexandrium; dinoflagellate; sxta; phylogeny,TOXIN; TOXIN; DINO_TAXON; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
phylogeny,BIOLOGICAL_PROCESS,sxtd,SXT_GENE,gene_process_association,54.21211895861586,6.0,6,4,1.4083850607032786,0.1395348837209302,468,36,13,saxitoxin; cyanobacteria; paralytic_shellfish_toxins; paralytic_shellfish_poisoning; sxta; dinoflagellates,TOXIN; CYANO_TAXON; TOXIN; TOXIN; SXT_GENE; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
sxta,SXT_GENE,gene_loss,BIOLOGICAL_PROCESS,gene_process_association,54.10552353325977,6.0,6,4,1.5442871903586974,0.1016949152542373,354,59,6,saxitoxin; cyanobacteria; evolution; nitrogen; horizontal_gene_transfer; biosynthesis,TOXIN; CYANO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
cyanobacterial,CYANO_TAXON,alexandrium_leei,DINO_TAXON,cross_taxa_association,54.06867644442234,6.0,6,4,1.4461029280935231,0.1176470588235294,306,51,6,saxitoxin; paralytic_shellfish_toxins; alexandrium; dinoflagellate; sxta; phylogeny,TOXIN; TOXIN; DINO_TAXON; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
