dataset,document_id,year,taxon_scope,relevance_class,entity,entity_type,title,entity_original,entity_normalized,source
dino_post2015,STX_DOC_001004,2024.0,dinoflagellate,dinoflagellate_stx,nitrogen,ENV_FACTOR,"Biogeochemical conditions controlling the intensity of paralytic shellfish poisoning (PSP) outbreak caused by Alexandrium blooms: Results from 6-year field observations in Jinhae-Masan Bay, Korea.",nitrogen,nitrogen,dictionary_entity
dino_post2015,STX_DOC_001015,2022.0,dinoflagellate,dinoflagellate_stx,saxitoxin,TOXIN,"Marine paralytic shellfish toxins: chemical properties, mode of action, newer analogues, and structure-toxicity relationship.",saxitoxin,saxitoxin,dictionary_entity
dino_post2015,STX_DOC_001015,2022.0,dinoflagellate,dinoflagellate_stx,paralytic_shellfish_toxins,TOXIN,"Marine paralytic shellfish toxins: chemical properties, mode of action, newer analogues, and structure-toxicity relationship.",paralytic shellfish toxins,paralytic_shellfish_toxins,dictionary_entity
dino_post2015,STX_DOC_001015,2022.0,dinoflagellate,dinoflagellate_stx,dinoflagellates,DINO_TAXON,"Marine paralytic shellfish toxins: chemical properties, mode of action, newer analogues, and structure-toxicity relationship.",dinoflagellates,dinoflagellates,dictionary_entity
dino_post2015,STX_DOC_001015,2022.0,dinoflagellate,dinoflagellate_stx,light,ENV_FACTOR,"Marine paralytic shellfish toxins: chemical properties, mode of action, newer analogues, and structure-toxicity relationship.",light,light,dictionary_entity
dino_post2015,STX_DOC_001015,2022.0,dinoflagellate,dinoflagellate_stx,toxicity,BIOLOGICAL_PROCESS,"Marine paralytic shellfish toxins: chemical properties, mode of action, newer analogues, and structure-toxicity relationship.",toxicity,toxicity,dictionary_entity
dino_post2015,STX_DOC_001017,2021.0,dinoflagellate,dinoflagellate_stx,paralytic_shellfish_poisoning,TOXIN,Effects of the toxic dinoflagellate Alexandrium catenella on the behaviour and physiology of the blue mussel Mytilus edulis.,paralytic shellfish poisoning,paralytic_shellfish_poisoning,dictionary_entity
dino_post2015,STX_DOC_001017,2021.0,dinoflagellate,dinoflagellate_stx,dinoflagellate,DINO_TAXON,Effects of the toxic dinoflagellate Alexandrium catenella on the behaviour and physiology of the blue mussel Mytilus edulis.,dinoflagellate,dinoflagellate,dictionary_entity
dino_post2015,STX_DOC_001017,2021.0,dinoflagellate,dinoflagellate_stx,alexandrium,DINO_TAXON,Effects of the toxic dinoflagellate Alexandrium catenella on the behaviour and physiology of the blue mussel Mytilus edulis.,alexandrium,alexandrium,dictionary_entity
dino_post2015,STX_DOC_001017,2021.0,dinoflagellate,dinoflagellate_stx,alexandrium_catenella,DINO_TAXON,Effects of the toxic dinoflagellate Alexandrium catenella on the behaviour and physiology of the blue mussel Mytilus edulis.,alexandrium catenella,alexandrium_catenella,dictionary_entity
dino_post2015,STX_DOC_001018,2021.0,dinoflagellate,dinoflagellate_stx,paralytic_shellfish_poisoning,TOXIN,Effects of paralytic shellfish poisoning toxin-producing dinoflagellate Gymnodinium catenatum on the marine copepod Tigriopus japonicus.,paralytic shellfish poisoning,paralytic_shellfish_poisoning,dictionary_entity
dino_post2015,STX_DOC_001018,2021.0,dinoflagellate,dinoflagellate_stx,dinoflagellate,DINO_TAXON,Effects of paralytic shellfish poisoning toxin-producing dinoflagellate Gymnodinium catenatum on the marine copepod Tigriopus japonicus.,dinoflagellate,dinoflagellate,dictionary_entity
dino_post2015,STX_DOC_001018,2021.0,dinoflagellate,dinoflagellate_stx,gymnodinium,DINO_TAXON,Effects of paralytic shellfish poisoning toxin-producing dinoflagellate Gymnodinium catenatum on the marine copepod Tigriopus japonicus.,gymnodinium,gymnodinium,dictionary_entity
dino_post2015,STX_DOC_001018,2021.0,dinoflagellate,dinoflagellate_stx,gymnodinium_catenatum,DINO_TAXON,Effects of paralytic shellfish poisoning toxin-producing dinoflagellate Gymnodinium catenatum on the marine copepod Tigriopus japonicus.,gymnodinium catenatum,gymnodinium_catenatum,dictionary_entity
dino_post2015,STX_DOC_001018,2021.0,dinoflagellate,dinoflagellate_stx,regulation,BIOLOGICAL_PROCESS,Effects of paralytic shellfish poisoning toxin-producing dinoflagellate Gymnodinium catenatum on the marine copepod Tigriopus japonicus.,regulation,regulation,dictionary_entity
dino_post2015,STX_DOC_001018,2021.0,dinoflagellate,dinoflagellate_stx,expression,BIOLOGICAL_PROCESS,Effects of paralytic shellfish poisoning toxin-producing dinoflagellate Gymnodinium catenatum on the marine copepod Tigriopus japonicus.,expression,expression,dictionary_entity
dino_post2015,STX_DOC_001018,2021.0,dinoflagellate,dinoflagellate_stx,toxicity,BIOLOGICAL_PROCESS,Effects of paralytic shellfish poisoning toxin-producing dinoflagellate Gymnodinium catenatum on the marine copepod Tigriopus japonicus.,toxicity,toxicity,dictionary_entity
dino_post2015,STX_DOC_001019,2021.0,dinoflagellate,dinoflagellate_stx,paralytic_shellfish_poisoning,TOXIN,New markers for qPCR detection of the dinoflagellate <i>Alexandrium catenella</i> in Chile,paralytic shellfish poisoning,paralytic_shellfish_poisoning,dictionary_entity
dino_post2015,STX_DOC_001019,2021.0,dinoflagellate,dinoflagellate_stx,dinoflagellate,DINO_TAXON,New markers for qPCR detection of the dinoflagellate <i>Alexandrium catenella</i> in Chile,dinoflagellate,dinoflagellate,dictionary_entity
dino_post2015,STX_DOC_001019,2021.0,dinoflagellate,dinoflagellate_stx,alexandrium,DINO_TAXON,New markers for qPCR detection of the dinoflagellate <i>Alexandrium catenella</i> in Chile,alexandrium,alexandrium,dictionary_entity
dino_post2015,STX_DOC_001019,2021.0,dinoflagellate,dinoflagellate_stx,alexandrium_catenella,DINO_TAXON,New markers for qPCR detection of the dinoflagellate <i>Alexandrium catenella</i> in Chile,alexandrium catenella,alexandrium_catenella,dictionary_entity
dino_post2015,STX_DOC_001025,2020.0,dinoflagellate,dinoflagellate_stx,saxitoxin,TOXIN,"Complete Genome Sequence of a Toxic and Bioactive Exopolysaccharide-Bearing Bacterium, <i>Sulfitobacter</i> sp. Strain AM1-D1.",saxitoxin,saxitoxin,dictionary_entity
dino_post2015,STX_DOC_001025,2020.0,dinoflagellate,dinoflagellate_stx,dinoflagellate,DINO_TAXON,"Complete Genome Sequence of a Toxic and Bioactive Exopolysaccharide-Bearing Bacterium, <i>Sulfitobacter</i> sp. Strain AM1-D1.",dinoflagellate,dinoflagellate,dictionary_entity
dino_post2015,STX_DOC_001025,2020.0,dinoflagellate,dinoflagellate_stx,alexandrium,DINO_TAXON,"Complete Genome Sequence of a Toxic and Bioactive Exopolysaccharide-Bearing Bacterium, <i>Sulfitobacter</i> sp. Strain AM1-D1.",alexandrium,alexandrium,dictionary_entity
dino_post2015,STX_DOC_001025,2020.0,dinoflagellate,dinoflagellate_stx,alexandrium_minutum,DINO_TAXON,"Complete Genome Sequence of a Toxic and Bioactive Exopolysaccharide-Bearing Bacterium, <i>Sulfitobacter</i> sp. Strain AM1-D1.",alexandrium minutum,alexandrium_minutum,dictionary_entity
dino_post2015,STX_DOC_001025,2020.0,dinoflagellate,dinoflagellate_stx,biosynthesis,BIOLOGICAL_PROCESS,"Complete Genome Sequence of a Toxic and Bioactive Exopolysaccharide-Bearing Bacterium, <i>Sulfitobacter</i> sp. Strain AM1-D1.",biosynthesis,biosynthesis,dictionary_entity
dino_post2015,STX_DOC_001029,2019.0,dinoflagellate,dinoflagellate_stx,saxitoxin,TOXIN,"Accumulation and biotransformation dynamics of the neurotoxic complex, saxitoxin, in different life stages of Ostrea chilensis.",saxitoxin,saxitoxin,dictionary_entity
dino_post2015,STX_DOC_001029,2019.0,dinoflagellate,dinoflagellate_stx,dinoflagellate,DINO_TAXON,"Accumulation and biotransformation dynamics of the neurotoxic complex, saxitoxin, in different life stages of Ostrea chilensis.",dinoflagellate,dinoflagellate,dictionary_entity
dino_post2015,STX_DOC_001029,2019.0,dinoflagellate,dinoflagellate_stx,alexandrium,DINO_TAXON,"Accumulation and biotransformation dynamics of the neurotoxic complex, saxitoxin, in different life stages of Ostrea chilensis.",alexandrium,alexandrium,dictionary_entity
dino_post2015,STX_DOC_001029,2019.0,dinoflagellate,dinoflagellate_stx,alexandrium_catenella,DINO_TAXON,"Accumulation and biotransformation dynamics of the neurotoxic complex, saxitoxin, in different life stages of Ostrea chilensis.",alexandrium catenella,alexandrium_catenella,dictionary_entity
dino_post2015,STX_DOC_001029,2019.0,dinoflagellate,dinoflagellate_stx,toxicity,BIOLOGICAL_PROCESS,"Accumulation and biotransformation dynamics of the neurotoxic complex, saxitoxin, in different life stages of Ostrea chilensis.",toxicity,toxicity,dictionary_entity
dino_post2015,STX_DOC_001032,2019.0,dinoflagellate,dinoflagellate_stx,saxitoxin,TOXIN,Development of Ultra-Performance Liquid Chromatography with Post-Column Fluorescent Derivatization for the Rapid Detection of Saxitoxin Analogues and Analysis of Bivalve Monitoring Samples.,saxitoxin,saxitoxin,dictionary_entity
dino_post2015,STX_DOC_001032,2019.0,dinoflagellate,dinoflagellate_stx,dinoflagellates,DINO_TAXON,Development of Ultra-Performance Liquid Chromatography with Post-Column Fluorescent Derivatization for the Rapid Detection of Saxitoxin Analogues and Analysis of Bivalve Monitoring Samples.,dinoflagellates,dinoflagellates,dictionary_entity
dino_post2015,STX_DOC_001033,2018.0,dinoflagellate,dinoflagellate_stx,paralytic_shellfish_toxins,TOXIN,Pre-purification by membrane filtration of paralytic shellfish toxins from Alexandrium minutum dinoflagellate,paralytic shellfish toxins,paralytic_shellfish_toxins,dictionary_entity
dino_post2015,STX_DOC_001033,2018.0,dinoflagellate,dinoflagellate_stx,dinoflagellate,DINO_TAXON,Pre-purification by membrane filtration of paralytic shellfish toxins from Alexandrium minutum dinoflagellate,dinoflagellate,dinoflagellate,dictionary_entity
dino_post2015,STX_DOC_001033,2018.0,dinoflagellate,dinoflagellate_stx,alexandrium,DINO_TAXON,Pre-purification by membrane filtration of paralytic shellfish toxins from Alexandrium minutum dinoflagellate,alexandrium,alexandrium,dictionary_entity
dino_post2015,STX_DOC_001033,2018.0,dinoflagellate,dinoflagellate_stx,alexandrium_minutum,DINO_TAXON,Pre-purification by membrane filtration of paralytic shellfish toxins from Alexandrium minutum dinoflagellate,alexandrium minutum,alexandrium_minutum,dictionary_entity
dino_post2015,STX_DOC_001034,2018.0,dinoflagellate,dinoflagellate_stx,saxitoxin,TOXIN,"Toxic “bloom” and Pacific Salmon (Catch, Spawning Migrations, Production) inthe Far Eastern Seas of Russia—Are There New Risks?",saxitoxin,saxitoxin,dictionary_entity
dino_post2015,STX_DOC_001034,2018.0,dinoflagellate,dinoflagellate_stx,dinoflagellates,DINO_TAXON,"Toxic “bloom” and Pacific Salmon (Catch, Spawning Migrations, Production) inthe Far Eastern Seas of Russia—Are There New Risks?",dinoflagellates,dinoflagellates,dictionary_entity
dino_post2015,STX_DOC_001034,2018.0,dinoflagellate,dinoflagellate_stx,alexandrium,DINO_TAXON,"Toxic “bloom” and Pacific Salmon (Catch, Spawning Migrations, Production) inthe Far Eastern Seas of Russia—Are There New Risks?",alexandrium,alexandrium,dictionary_entity
dino_post2015,STX_DOC_001034,2018.0,dinoflagellate,dinoflagellate_stx,temperature,ENV_FACTOR,"Toxic “bloom” and Pacific Salmon (Catch, Spawning Migrations, Production) inthe Far Eastern Seas of Russia—Are There New Risks?",temperature,temperature,dictionary_entity
dino_post2015,STX_DOC_001034,2018.0,dinoflagellate,dinoflagellate_stx,bloom,ENV_FACTOR,"Toxic “bloom” and Pacific Salmon (Catch, Spawning Migrations, Production) inthe Far Eastern Seas of Russia—Are There New Risks?",bloom,bloom,dictionary_entity
dino_post2015,STX_DOC_001035,2018.0,dinoflagellate,dinoflagellate_stx,saxitoxin,TOXIN,"Integrative Biomarker Assessment of the Influence of Saxitoxin on Marine Bivalves: A Comparative Study of the Two Bivalve Species Oysters, <i>Crassostrea gigas</i>, and Scallops, <i>Chlamys farreri</i>.",saxitoxin,saxitoxin,dictionary_entity
dino_post2015,STX_DOC_001035,2018.0,dinoflagellate,dinoflagellate_stx,alexandrium,DINO_TAXON,"Integrative Biomarker Assessment of the Influence of Saxitoxin on Marine Bivalves: A Comparative Study of the Two Bivalve Species Oysters, <i>Crassostrea gigas</i>, and Scallops, <i>Chlamys farreri</i>.",alexandrium,alexandrium,dictionary_entity
dino_post2015,STX_DOC_001035,2018.0,dinoflagellate,dinoflagellate_stx,toxicity,BIOLOGICAL_PROCESS,"Integrative Biomarker Assessment of the Influence of Saxitoxin on Marine Bivalves: A Comparative Study of the Two Bivalve Species Oysters, <i>Crassostrea gigas</i>, and Scallops, <i>Chlamys farreri</i>.",toxicity,toxicity,dictionary_entity
dino_post2015,STX_DOC_001040,2016.0,dinoflagellate,dinoflagellate_stx,paralytic_shellfish_toxins,TOXIN,Accumulation and depuration of paralytic shellfish toxins by Australian abalone Haliotis rubra : Conclusive association with Gymnodinium catenatum dinoflagellate blooms,paralytic shellfish toxins,paralytic_shellfish_toxins,dictionary_entity
dino_post2015,STX_DOC_001040,2016.0,dinoflagellate,dinoflagellate_stx,dinoflagellate,DINO_TAXON,Accumulation and depuration of paralytic shellfish toxins by Australian abalone Haliotis rubra : Conclusive association with Gymnodinium catenatum dinoflagellate blooms,dinoflagellate,dinoflagellate,dictionary_entity
dino_post2015,STX_DOC_001040,2016.0,dinoflagellate,dinoflagellate_stx,gymnodinium,DINO_TAXON,Accumulation and depuration of paralytic shellfish toxins by Australian abalone Haliotis rubra : Conclusive association with Gymnodinium catenatum dinoflagellate blooms,gymnodinium,gymnodinium,dictionary_entity
dino_post2015,STX_DOC_001040,2016.0,dinoflagellate,dinoflagellate_stx,gymnodinium_catenatum,DINO_TAXON,Accumulation and depuration of paralytic shellfish toxins by Australian abalone Haliotis rubra : Conclusive association with Gymnodinium catenatum dinoflagellate blooms,gymnodinium catenatum,gymnodinium_catenatum,dictionary_entity
dino_post2015,STX_DOC_001041,2016.0,dinoflagellate,dinoflagellate_stx,saxitoxin,TOXIN,Transcriptomic responses of the calanoid copepod Calanus finmarchicus to the saxitoxin producing dinoflagellate Alexandrium fundyense.,saxitoxin,saxitoxin,dictionary_entity
dino_post2015,STX_DOC_001041,2016.0,dinoflagellate,dinoflagellate_stx,dinoflagellate,DINO_TAXON,Transcriptomic responses of the calanoid copepod Calanus finmarchicus to the saxitoxin producing dinoflagellate Alexandrium fundyense.,dinoflagellate,dinoflagellate,dictionary_entity
dino_post2015,STX_DOC_001041,2016.0,dinoflagellate,dinoflagellate_stx,alexandrium,DINO_TAXON,Transcriptomic responses of the calanoid copepod Calanus finmarchicus to the saxitoxin producing dinoflagellate Alexandrium fundyense.,alexandrium,alexandrium,dictionary_entity
dino_post2015,STX_DOC_001041,2016.0,dinoflagellate,dinoflagellate_stx,alexandrium_fundyense,DINO_TAXON,Transcriptomic responses of the calanoid copepod Calanus finmarchicus to the saxitoxin producing dinoflagellate Alexandrium fundyense.,alexandrium fundyense,alexandrium_fundyense,dictionary_entity
dino_post2015,STX_DOC_001041,2016.0,dinoflagellate,dinoflagellate_stx,expression,BIOLOGICAL_PROCESS,Transcriptomic responses of the calanoid copepod Calanus finmarchicus to the saxitoxin producing dinoflagellate Alexandrium fundyense.,expression,expression,dictionary_entity
dino_post2015,STX_DOC_001041,2016.0,dinoflagellate,dinoflagellate_stx,gene_expression,BIOLOGICAL_PROCESS,Transcriptomic responses of the calanoid copepod Calanus finmarchicus to the saxitoxin producing dinoflagellate Alexandrium fundyense.,gene expression,gene_expression,dictionary_entity
dino_post2015,STX_DOC_001041,2016.0,dinoflagellate,dinoflagellate_stx,transcriptomic,BIOLOGICAL_PROCESS,Transcriptomic responses of the calanoid copepod Calanus finmarchicus to the saxitoxin producing dinoflagellate Alexandrium fundyense.,transcriptomic,transcriptomic,dictionary_entity
dino_post2015,STX_DOC_001111,2026.0,dinoflagellate,dinoflagellate_stx,paralytic_shellfish_poisoning,TOXIN,"First report of occurrence, abundance, and spatial distribution of Pyrodinium bahamense L. Plate, 1906 in Shark Fin Bay, Palawan, Philippines",paralytic shellfish poisoning,paralytic_shellfish_poisoning,dictionary_entity
dino_post2015,STX_DOC_001111,2026.0,dinoflagellate,dinoflagellate_stx,pyrodinium,DINO_TAXON,"First report of occurrence, abundance, and spatial distribution of Pyrodinium bahamense L. Plate, 1906 in Shark Fin Bay, Palawan, Philippines",pyrodinium,pyrodinium,dictionary_entity
dino_post2015,STX_DOC_001111,2026.0,dinoflagellate,dinoflagellate_stx,pyrodinium_bahamense,DINO_TAXON,"First report of occurrence, abundance, and spatial distribution of Pyrodinium bahamense L. Plate, 1906 in Shark Fin Bay, Palawan, Philippines",pyrodinium bahamense,pyrodinium_bahamense,dictionary_entity
dino_post2015,STX_DOC_001111,2026.0,dinoflagellate,dinoflagellate_stx,bloom,ENV_FACTOR,"First report of occurrence, abundance, and spatial distribution of Pyrodinium bahamense L. Plate, 1906 in Shark Fin Bay, Palawan, Philippines",bloom,bloom,dictionary_entity
dino_post2015,STX_DOC_001114,2024.0,dinoflagellate,dinoflagellate_stx,saxitoxin,TOXIN,Effects of temperature and nutrients on growth and toxicity of Alexandrium affine from southeastern Gulf of California.,stx,saxitoxin,dictionary_entity
dino_post2015,STX_DOC_001114,2024.0,dinoflagellate,dinoflagellate_stx,alexandrium,DINO_TAXON,Effects of temperature and nutrients on growth and toxicity of Alexandrium affine from southeastern Gulf of California.,alexandrium,alexandrium,dictionary_entity
dino_post2015,STX_DOC_001114,2024.0,dinoflagellate,dinoflagellate_stx,alexandrium_affine,DINO_TAXON,Effects of temperature and nutrients on growth and toxicity of Alexandrium affine from southeastern Gulf of California.,alexandrium affine,alexandrium_affine,dictionary_entity
dino_post2015,STX_DOC_001114,2024.0,dinoflagellate,dinoflagellate_stx,temperature,ENV_FACTOR,Effects of temperature and nutrients on growth and toxicity of Alexandrium affine from southeastern Gulf of California.,temperature,temperature,dictionary_entity
dino_post2015,STX_DOC_001114,2024.0,dinoflagellate,dinoflagellate_stx,nitrate,ENV_FACTOR,Effects of temperature and nutrients on growth and toxicity of Alexandrium affine from southeastern Gulf of California.,nitrate,nitrate,dictionary_entity
dino_post2015,STX_DOC_001114,2024.0,dinoflagellate,dinoflagellate_stx,nutrient,ENV_FACTOR,Effects of temperature and nutrients on growth and toxicity of Alexandrium affine from southeastern Gulf of California.,nutrient,nutrient,dictionary_entity
dino_post2015,STX_DOC_001114,2024.0,dinoflagellate,dinoflagellate_stx,nutrients,ENV_FACTOR,Effects of temperature and nutrients on growth and toxicity of Alexandrium affine from southeastern Gulf of California.,nutrients,nutrients,dictionary_entity
dino_post2015,STX_DOC_001114,2024.0,dinoflagellate,dinoflagellate_stx,toxicity,BIOLOGICAL_PROCESS,Effects of temperature and nutrients on growth and toxicity of Alexandrium affine from southeastern Gulf of California.,toxicity,toxicity,dictionary_entity
dino_post2015,STX_DOC_001114,2024.0,dinoflagellate,dinoflagellate_stx,toxin_production,BIOLOGICAL_PROCESS,Effects of temperature and nutrients on growth and toxicity of Alexandrium affine from southeastern Gulf of California.,toxin production,toxin_production,dictionary_entity
dino_post2015,STX_DOC_001114,2024.0,dinoflagellate,dinoflagellate_stx,hplc,DETECTION_METHOD,Effects of temperature and nutrients on growth and toxicity of Alexandrium affine from southeastern Gulf of California.,hplc,hplc,dictionary_entity
dino_post2015,STX_DOC_001114,2024.0,dinoflagellate,dinoflagellate_stx,elisa,DETECTION_METHOD,Effects of temperature and nutrients on growth and toxicity of Alexandrium affine from southeastern Gulf of California.,elisa,elisa,dictionary_entity
dino_post2015,STX_DOC_001122,2022.0,dinoflagellate,dinoflagellate_stx,paralytic_shellfish_toxins,TOXIN,"Dietary exposure assessment of paralytic shellfish toxins through shellfish consumption in Shenzhen population, China.",paralytic shellfish toxins,paralytic_shellfish_toxins,dictionary_entity
dino_post2015,STX_DOC_001122,2022.0,dinoflagellate,dinoflagellate_stx,dinoflagellates,DINO_TAXON,"Dietary exposure assessment of paralytic shellfish toxins through shellfish consumption in Shenzhen population, China.",dinoflagellates,dinoflagellates,dictionary_entity
dino_post2015,STX_DOC_001122,2022.0,dinoflagellate,dinoflagellate_stx,lc_ms,DETECTION_METHOD,"Dietary exposure assessment of paralytic shellfish toxins through shellfish consumption in Shenzhen population, China.",lc-ms,lc_ms,dictionary_entity
dino_post2015,STX_DOC_001122,2022.0,dinoflagellate,dinoflagellate_stx,lc_ms_ms,DETECTION_METHOD,"Dietary exposure assessment of paralytic shellfish toxins through shellfish consumption in Shenzhen population, China.",lc-ms/ms,lc_ms_ms,dictionary_entity
dino_post2015,STX_DOC_001123,2022.0,cross_taxa,dinoflagellate_stx,saxitoxin,TOXIN,Chronic exposure to sublethal concentrations of saxitoxin reduces antioxidant activity and immunity in zebrafish but does not affect reproductive parameters.,saxitoxin,saxitoxin,dictionary_entity
dino_post2015,STX_DOC_001123,2022.0,cross_taxa,dinoflagellate_stx,dinoflagellates,DINO_TAXON,Chronic exposure to sublethal concentrations of saxitoxin reduces antioxidant activity and immunity in zebrafish but does not affect reproductive parameters.,dinoflagellates,dinoflagellates,dictionary_entity
dino_post2015,STX_DOC_001123,2022.0,cross_taxa,dinoflagellate_stx,cyanobacteria,CYANO_TAXON,Chronic exposure to sublethal concentrations of saxitoxin reduces antioxidant activity and immunity in zebrafish but does not affect reproductive parameters.,cyanobacteria,cyanobacteria,dictionary_entity
dino_post2015,STX_DOC_001123,2022.0,cross_taxa,dinoflagellate_stx,transcription,BIOLOGICAL_PROCESS,Chronic exposure to sublethal concentrations of saxitoxin reduces antioxidant activity and immunity in zebrafish but does not affect reproductive parameters.,transcription,transcription,dictionary_entity
dino_post2015,STX_DOC_001128,2021.0,dinoflagellate,dinoflagellate_stx,saxitoxin,TOXIN,Isolation from a fish kill and transcriptomic characterization of Gyrodinium jinhaense off Long Island Sound.,saxitoxin,saxitoxin,dictionary_entity
dino_post2015,STX_DOC_001128,2021.0,dinoflagellate,dinoflagellate_stx,dinoflagellate,DINO_TAXON,Isolation from a fish kill and transcriptomic characterization of Gyrodinium jinhaense off Long Island Sound.,dinoflagellate,dinoflagellate,dictionary_entity
dino_post2015,STX_DOC_001128,2021.0,dinoflagellate,dinoflagellate_stx,transcriptome,BIOLOGICAL_PROCESS,Isolation from a fish kill and transcriptomic characterization of Gyrodinium jinhaense off Long Island Sound.,transcriptome,transcriptome,dictionary_entity
dino_post2015,STX_DOC_001128,2021.0,dinoflagellate,dinoflagellate_stx,transcriptomic,BIOLOGICAL_PROCESS,Isolation from a fish kill and transcriptomic characterization of Gyrodinium jinhaense off Long Island Sound.,transcriptomic,transcriptomic,dictionary_entity
dino_post2015,STX_DOC_001129,2021.0,dinoflagellate,dinoflagellate_stx,alexandrium,DINO_TAXON,Occurrence of domoic acid and cyclic imines in marine biota from Lebanon-Eastern Mediterranean Sea.,alexandrium,alexandrium,dictionary_entity
dino_post2015,STX_DOC_001129,2021.0,dinoflagellate,dinoflagellate_stx,gymnodinium,DINO_TAXON,Occurrence of domoic acid and cyclic imines in marine biota from Lebanon-Eastern Mediterranean Sea.,gymnodinium,gymnodinium,dictionary_entity
dino_post2015,STX_DOC_001129,2021.0,dinoflagellate,dinoflagellate_stx,climate,ENV_FACTOR,Occurrence of domoic acid and cyclic imines in marine biota from Lebanon-Eastern Mediterranean Sea.,climate,climate,dictionary_entity
dino_post2015,STX_DOC_001129,2021.0,dinoflagellate,dinoflagellate_stx,toxicity,BIOLOGICAL_PROCESS,Occurrence of domoic acid and cyclic imines in marine biota from Lebanon-Eastern Mediterranean Sea.,toxicity,toxicity,dictionary_entity
dino_post2015,STX_DOC_001135,2020.0,dinoflagellate,dinoflagellate_stx,saxitoxin,TOXIN,Bacterioplankton assembly and interspecies interactions follow trajectories of Gymnodinium-diatom bloom.,saxitoxin,saxitoxin,dictionary_entity
dino_post2015,STX_DOC_001135,2020.0,dinoflagellate,dinoflagellate_stx,gymnodinium,DINO_TAXON,Bacterioplankton assembly and interspecies interactions follow trajectories of Gymnodinium-diatom bloom.,gymnodinium,gymnodinium,dictionary_entity
dino_post2015,STX_DOC_001135,2020.0,dinoflagellate,dinoflagellate_stx,gymnodinium_catenatum,DINO_TAXON,Bacterioplankton assembly and interspecies interactions follow trajectories of Gymnodinium-diatom bloom.,gymnodinium catenatum,gymnodinium_catenatum,dictionary_entity
dino_post2015,STX_DOC_001135,2020.0,dinoflagellate,dinoflagellate_stx,bloom,ENV_FACTOR,Bacterioplankton assembly and interspecies interactions follow trajectories of Gymnodinium-diatom bloom.,bloom,bloom,dictionary_entity
dino_post2015,STX_DOC_001140,2019.0,dinoflagellate,dinoflagellate_stx,saxitoxin,TOXIN,Label-Free Direct Detection of Saxitoxin Based on a Localized Surface Plasmon Resonance Aptasensor.,saxitoxin,saxitoxin,dictionary_entity
dino_post2015,STX_DOC_001140,2019.0,dinoflagellate,dinoflagellate_stx,dinoflagellates,DINO_TAXON,Label-Free Direct Detection of Saxitoxin Based on a Localized Surface Plasmon Resonance Aptasensor.,dinoflagellates,dinoflagellates,dictionary_entity
dino_post2015,STX_DOC_001140,2019.0,dinoflagellate,dinoflagellate_stx,evolution,BIOLOGICAL_PROCESS,Label-Free Direct Detection of Saxitoxin Based on a Localized Surface Plasmon Resonance Aptasensor.,evolution,evolution,dictionary_entity
dino_post2015,STX_DOC_001140,2019.0,dinoflagellate,dinoflagellate_stx,aptasensor,DETECTION_METHOD,Label-Free Direct Detection of Saxitoxin Based on a Localized Surface Plasmon Resonance Aptasensor.,aptasensor,aptasensor,dictionary_entity
dino_post2015,STX_DOC_001148,2017.0,dinoflagellate,dinoflagellate_stx,paralytic_shellfish_toxins,TOXIN,Paralytic Shellfish Toxins and Cyanotoxins in the Mediterranean: New Data from Sardinia and Sicily (Italy),paralytic shellfish toxins,paralytic_shellfish_toxins,dictionary_entity
dino_post2015,STX_DOC_001148,2017.0,dinoflagellate,dinoflagellate_stx,alexandrium,DINO_TAXON,Paralytic Shellfish Toxins and Cyanotoxins in the Mediterranean: New Data from Sardinia and Sicily (Italy),alexandrium,alexandrium,dictionary_entity
dino_post2015,STX_DOC_001148,2017.0,dinoflagellate,dinoflagellate_stx,toxicity,BIOLOGICAL_PROCESS,Paralytic Shellfish Toxins and Cyanotoxins in the Mediterranean: New Data from Sardinia and Sicily (Italy),toxicity,toxicity,dictionary_entity
dino_post2015,STX_DOC_001148,2017.0,dinoflagellate,dinoflagellate_stx,hplc,DETECTION_METHOD,Paralytic Shellfish Toxins and Cyanotoxins in the Mediterranean: New Data from Sardinia and Sicily (Italy),hplc,hplc,dictionary_entity
dino_post2015,STX_DOC_001148,2017.0,dinoflagellate,dinoflagellate_stx,elisa,DETECTION_METHOD,Paralytic Shellfish Toxins and Cyanotoxins in the Mediterranean: New Data from Sardinia and Sicily (Italy),elisa,elisa,dictionary_entity
dino_post2015,STX_DOC_001149,2017.0,dinoflagellate,dinoflagellate_stx,saxitoxin,TOXIN,Variability and Biogeographical Distribution of Harmful Algal Blooms in Bays of High Productivity off Peruvian Coast (2012-2015),saxitoxin,saxitoxin,dictionary_entity
dino_post2015,STX_DOC_001149,2017.0,dinoflagellate,dinoflagellate_stx,alexandrium,DINO_TAXON,Variability and Biogeographical Distribution of Harmful Algal Blooms in Bays of High Productivity off Peruvian Coast (2012-2015),alexandrium,alexandrium,dictionary_entity
dino_post2015,STX_DOC_001149,2017.0,dinoflagellate,dinoflagellate_stx,protoceratium,DINO_TAXON,Variability and Biogeographical Distribution of Harmful Algal Blooms in Bays of High Productivity off Peruvian Coast (2012-2015),protoceratium,protoceratium,dictionary_entity
dino_post2015,STX_DOC_001149,2017.0,dinoflagellate,dinoflagellate_stx,protoceratium_reticulatum,DINO_TAXON,Variability and Biogeographical Distribution of Harmful Algal Blooms in Bays of High Productivity off Peruvian Coast (2012-2015),protoceratium reticulatum,protoceratium_reticulatum,dictionary_entity
