source,source_type,relation,target,target_type,weight,support_documents,first_year,last_year,dataset
saxitoxin,TOXIN,method_associated_with_toxin,mouse_bioassay,DETECTION_METHOD,40,STX_DOC_000081;STX_DOC_000096;STX_DOC_000105;STX_DOC_000107;STX_DOC_000127;STX_DOC_000151;STX_DOC_000195;STX_DOC_000218;STX_DOC_000250;STX_DOC_000253;STX_DOC_000290;STX_DOC_000292;STX_DOC_000350;STX_DOC_000569;STX_DOC_000570;STX_DOC_000581;STX_DOC_000588;STX_DOC_000589;STX_DOC_000597;STX_DOC_000670;STX_DOC_000676;STX_DOC_000698;STX_DOC_000765;STX_DOC_000770;STX_DOC_000776;STX_DOC_000781;STX_DOC_000844;STX_DOC_000848;STX_DOC_000850;STX_DOC_000860;STX_DOC_000868;STX_DOC_000882;STX_DOC_000964;STX_DOC_000973;STX_DOC_000975;STX_DOC_001211;STX_DOC_001501;STX_DOC_001726;STX_DOC_001727;STX_DOC_001737,1978.0,2025.0,dino_all
saxitoxin,TOXIN,method_associated_with_toxin,toxin_profiling,DETECTION_METHOD,2,STX_DOC_000010;STX_DOC_000358,2023.0,2026.0,dino_all
saxitoxin,TOXIN,process_associated_with_toxin,biosynthesis,BIOLOGICAL_PROCESS,87,STX_DOC_000001;STX_DOC_000002;STX_DOC_000003;STX_DOC_000004;STX_DOC_000005;STX_DOC_000010;STX_DOC_000012;STX_DOC_000014;STX_DOC_000019;STX_DOC_000020;STX_DOC_000021;STX_DOC_000022;STX_DOC_000023;STX_DOC_000024;STX_DOC_000025;STX_DOC_000026;STX_DOC_000027;STX_DOC_000028;STX_DOC_000033;STX_DOC_000034;STX_DOC_000037;STX_DOC_000042;STX_DOC_000044;STX_DOC_000047;STX_DOC_000050;STX_DOC_000052;STX_DOC_000056;STX_DOC_000061;STX_DOC_000064;STX_DOC_000067;STX_DOC_000070;STX_DOC_000071;STX_DOC_000072;STX_DOC_000074;STX_DOC_000076;STX_DOC_000086;STX_DOC_000089;STX_DOC_000090;STX_DOC_000093;STX_DOC_000098;STX_DOC_000101;STX_DOC_000102;STX_DOC_000105;STX_DOC_000106;STX_DOC_000110;STX_DOC_000121;STX_DOC_000122;STX_DOC_000124;STX_DOC_000131;STX_DOC_000134;STX_DOC_000171;STX_DOC_000178;STX_DOC_000184;STX_DOC_000208;STX_DOC_000226;STX_DOC_000229;STX_DOC_000230;STX_DOC_000237;STX_DOC_000240;STX_DOC_000241;STX_DOC_000244;STX_DOC_000257;STX_DOC_000258;STX_DOC_000273;STX_DOC_000300;STX_DOC_000305;STX_DOC_000306;STX_DOC_000357;STX_DOC_000359;STX_DOC_000379;STX_DOC_000380;STX_DOC_000401;STX_DOC_000409;STX_DOC_000415;STX_DOC_000416;STX_DOC_000425;STX_DOC_000450;STX_DOC_000469;STX_DOC_000477;STX_DOC_000542;STX_DOC_000546;STX_DOC_000577;STX_DOC_000603;STX_DOC_000616;STX_DOC_000756;STX_DOC_001025;STX_DOC_001735,1984.0,2026.0,dino_all
saxitoxin,TOXIN,process_associated_with_toxin,differential_expression,BIOLOGICAL_PROCESS,1,STX_DOC_000364,2020.0,2020.0,dino_all
saxitoxin,TOXIN,process_associated_with_toxin,environmental_regulation,BIOLOGICAL_PROCESS,1,STX_DOC_000219,2010.0,2010.0,dino_all
saxitoxin,TOXIN,process_associated_with_toxin,evolution,BIOLOGICAL_PROCESS,24,STX_DOC_000004;STX_DOC_000028;STX_DOC_000061;STX_DOC_000067;STX_DOC_000068;STX_DOC_000081;STX_DOC_000093;STX_DOC_000121;STX_DOC_000140;STX_DOC_000184;STX_DOC_000203;STX_DOC_000250;STX_DOC_000325;STX_DOC_000379;STX_DOC_000381;STX_DOC_000409;STX_DOC_000625;STX_DOC_000645;STX_DOC_000826;STX_DOC_000877;STX_DOC_000880;STX_DOC_001140;STX_DOC_001182;STX_DOC_001735,1991.0,2026.0,dino_all
saxitoxin,TOXIN,process_associated_with_toxin,expression,BIOLOGICAL_PROCESS,51,STX_DOC_000001;STX_DOC_000002;STX_DOC_000004;STX_DOC_000005;STX_DOC_000007;STX_DOC_000012;STX_DOC_000019;STX_DOC_000024;STX_DOC_000025;STX_DOC_000026;STX_DOC_000048;STX_DOC_000056;STX_DOC_000064;STX_DOC_000072;STX_DOC_000086;STX_DOC_000089;STX_DOC_000090;STX_DOC_000093;STX_DOC_000106;STX_DOC_000110;STX_DOC_000124;STX_DOC_000134;STX_DOC_000184;STX_DOC_000202;STX_DOC_000230;STX_DOC_000236;STX_DOC_000240;STX_DOC_000241;STX_DOC_000325;STX_DOC_000357;STX_DOC_000359;STX_DOC_000364;STX_DOC_000414;STX_DOC_000460;STX_DOC_000481;STX_DOC_000541;STX_DOC_000552;STX_DOC_000583;STX_DOC_000584;STX_DOC_000609;STX_DOC_000613;STX_DOC_000645;STX_DOC_000713;STX_DOC_000718;STX_DOC_000731;STX_DOC_000756;STX_DOC_000833;STX_DOC_001041;STX_DOC_001058;STX_DOC_001284;STX_DOC_001300,2003.0,2026.0,dino_all
saxitoxin,TOXIN,process_associated_with_toxin,gene_duplication,BIOLOGICAL_PROCESS,1,STX_DOC_000028,2015.0,2015.0,dino_all
saxitoxin,TOXIN,process_associated_with_toxin,gene_expression,BIOLOGICAL_PROCESS,20,STX_DOC_000002;STX_DOC_000004;STX_DOC_000024;STX_DOC_000048;STX_DOC_000064;STX_DOC_000089;STX_DOC_000093;STX_DOC_000110;STX_DOC_000134;STX_DOC_000184;STX_DOC_000325;STX_DOC_000364;STX_DOC_000481;STX_DOC_000552;STX_DOC_000609;STX_DOC_000613;STX_DOC_000645;STX_DOC_000731;STX_DOC_001041;STX_DOC_001058,2009.0,2026.0,dino_all
saxitoxin,TOXIN,process_associated_with_toxin,gene_loss,BIOLOGICAL_PROCESS,2,STX_DOC_000010;STX_DOC_001735,2011.0,2026.0,dino_all
saxitoxin,TOXIN,process_associated_with_toxin,harmful_algal_bloom,BIOLOGICAL_PROCESS,16,STX_DOC_000053;STX_DOC_000256;STX_DOC_000263;STX_DOC_000362;STX_DOC_000442;STX_DOC_000598;STX_DOC_000625;STX_DOC_000640;STX_DOC_000642;STX_DOC_000738;STX_DOC_000795;STX_DOC_000814;STX_DOC_000816;STX_DOC_000848;STX_DOC_000942;STX_DOC_001149,1995.0,2025.0,dino_all
saxitoxin,TOXIN,process_associated_with_toxin,horizontal_gene_transfer,BIOLOGICAL_PROCESS,11,STX_DOC_000001;STX_DOC_000004;STX_DOC_000052;STX_DOC_000061;STX_DOC_000067;STX_DOC_000178;STX_DOC_000237;STX_DOC_000256;STX_DOC_000379;STX_DOC_000577;STX_DOC_001735,2008.0,2025.0,dino_all
saxitoxin,TOXIN,process_associated_with_toxin,phylogenetic,BIOLOGICAL_PROCESS,34,STX_DOC_000001;STX_DOC_000002;STX_DOC_000003;STX_DOC_000010;STX_DOC_000014;STX_DOC_000022;STX_DOC_000034;STX_DOC_000052;STX_DOC_000061;STX_DOC_000067;STX_DOC_000131;STX_DOC_000135;STX_DOC_000158;STX_DOC_000169;STX_DOC_000178;STX_DOC_000187;STX_DOC_000211;STX_DOC_000237;STX_DOC_000256;STX_DOC_000305;STX_DOC_000323;STX_DOC_000325;STX_DOC_000331;STX_DOC_000381;STX_DOC_000485;STX_DOC_000577;STX_DOC_000583;STX_DOC_000584;STX_DOC_000718;STX_DOC_000756;STX_DOC_000794;STX_DOC_001193;STX_DOC_001194;STX_DOC_001711,2002.0,2026.0,dino_all
saxitoxin,TOXIN,process_associated_with_toxin,phylogeny,BIOLOGICAL_PROCESS,13,STX_DOC_000001;STX_DOC_000022;STX_DOC_000028;STX_DOC_000061;STX_DOC_000140;STX_DOC_000158;STX_DOC_000211;STX_DOC_000227;STX_DOC_000380;STX_DOC_000381;STX_DOC_000562;STX_DOC_000577;STX_DOC_001078,2007.0,2024.0,dino_all
saxitoxin,TOXIN,process_associated_with_toxin,polyketide_synthase,BIOLOGICAL_PROCESS,2,STX_DOC_000485;STX_DOC_000756,2003.0,2015.0,dino_all
saxitoxin,TOXIN,process_associated_with_toxin,regulation,BIOLOGICAL_PROCESS,26,STX_DOC_000019;STX_DOC_000048;STX_DOC_000086;STX_DOC_000089;STX_DOC_000090;STX_DOC_000093;STX_DOC_000102;STX_DOC_000106;STX_DOC_000121;STX_DOC_000134;STX_DOC_000142;STX_DOC_000181;STX_DOC_000184;STX_DOC_000219;STX_DOC_000236;STX_DOC_000300;STX_DOC_000325;STX_DOC_000362;STX_DOC_000370;STX_DOC_000425;STX_DOC_000450;STX_DOC_000541;STX_DOC_000565;STX_DOC_000582;STX_DOC_000609;STX_DOC_000713,1998.0,2026.0,dino_all
saxitoxin,TOXIN,process_associated_with_toxin,resting_cyst,BIOLOGICAL_PROCESS,3,STX_DOC_000347;STX_DOC_000776;STX_DOC_001078,1982.0,2007.0,dino_all
saxitoxin,TOXIN,process_associated_with_toxin,saxitoxin_biosynthesis,BIOLOGICAL_PROCESS,40,STX_DOC_000001;STX_DOC_000002;STX_DOC_000010;STX_DOC_000020;STX_DOC_000022;STX_DOC_000023;STX_DOC_000026;STX_DOC_000027;STX_DOC_000028;STX_DOC_000034;STX_DOC_000037;STX_DOC_000042;STX_DOC_000044;STX_DOC_000047;STX_DOC_000052;STX_DOC_000070;STX_DOC_000072;STX_DOC_000074;STX_DOC_000076;STX_DOC_000093;STX_DOC_000098;STX_DOC_000101;STX_DOC_000106;STX_DOC_000110;STX_DOC_000122;STX_DOC_000131;STX_DOC_000244;STX_DOC_000258;STX_DOC_000300;STX_DOC_000305;STX_DOC_000306;STX_DOC_000357;STX_DOC_000359;STX_DOC_000379;STX_DOC_000380;STX_DOC_000401;STX_DOC_000409;STX_DOC_000416;STX_DOC_000577;STX_DOC_000837,1998.0,2026.0,dino_all
saxitoxin,TOXIN,process_associated_with_toxin,secondary_metabolism,BIOLOGICAL_PROCESS,1,STX_DOC_000142,2012.0,2012.0,dino_all
saxitoxin,TOXIN,process_associated_with_toxin,toxicity,BIOLOGICAL_PROCESS,143,STX_DOC_000005;STX_DOC_000009;STX_DOC_000011;STX_DOC_000017;STX_DOC_000021;STX_DOC_000023;STX_DOC_000033;STX_DOC_000035;STX_DOC_000036;STX_DOC_000045;STX_DOC_000050;STX_DOC_000056;STX_DOC_000059;STX_DOC_000062;STX_DOC_000064;STX_DOC_000074;STX_DOC_000081;STX_DOC_000084;STX_DOC_000086;STX_DOC_000087;STX_DOC_000089;STX_DOC_000096;STX_DOC_000098;STX_DOC_000102;STX_DOC_000106;STX_DOC_000111;STX_DOC_000120;STX_DOC_000123;STX_DOC_000125;STX_DOC_000127;STX_DOC_000129;STX_DOC_000134;STX_DOC_000135;STX_DOC_000140;STX_DOC_000142;STX_DOC_000144;STX_DOC_000149;STX_DOC_000150;STX_DOC_000157;STX_DOC_000158;STX_DOC_000159;STX_DOC_000169;STX_DOC_000171;STX_DOC_000177;STX_DOC_000179;STX_DOC_000181;STX_DOC_000187;STX_DOC_000189;STX_DOC_000193;STX_DOC_000194;STX_DOC_000196;STX_DOC_000198;STX_DOC_000203;STX_DOC_000204;STX_DOC_000208;STX_DOC_000215;STX_DOC_000218;STX_DOC_000219;STX_DOC_000226;STX_DOC_000227;STX_DOC_000228;STX_DOC_000234;STX_DOC_000248;STX_DOC_000250;STX_DOC_000253;STX_DOC_000257;STX_DOC_000268;STX_DOC_000269;STX_DOC_000282;STX_DOC_000296;STX_DOC_000300;STX_DOC_000320;STX_DOC_000327;STX_DOC_000331;STX_DOC_000347;STX_DOC_000350;STX_DOC_000354;STX_DOC_000370;STX_DOC_000371;STX_DOC_000375;STX_DOC_000393;STX_DOC_000395;STX_DOC_000399;STX_DOC_000412;STX_DOC_000430;STX_DOC_000450;STX_DOC_000466;STX_DOC_000473;STX_DOC_000477;STX_DOC_000481;STX_DOC_000485;STX_DOC_000487;STX_DOC_000533;STX_DOC_000552;STX_DOC_000558;STX_DOC_000570;STX_DOC_000581;STX_DOC_000588;STX_DOC_000589;STX_DOC_000597;STX_DOC_000598;STX_DOC_000609;STX_DOC_000613;STX_DOC_000616;STX_DOC_000625;STX_DOC_000640;STX_DOC_000642;STX_DOC_000667;STX_DOC_000670;STX_DOC_000671;STX_DOC_000675;STX_DOC_000698;STX_DOC_000720;STX_DOC_000728;STX_DOC_000765;STX_DOC_000770;STX_DOC_000773;STX_DOC_000776;STX_DOC_000794;STX_DOC_000795;STX_DOC_000848;STX_DOC_000850;STX_DOC_000863;STX_DOC_000867;STX_DOC_000868;STX_DOC_000878;STX_DOC_000937;STX_DOC_000960;STX_DOC_000964;STX_DOC_000972;STX_DOC_001015;STX_DOC_001029;STX_DOC_001035;STX_DOC_001114;STX_DOC_001171;STX_DOC_001248;STX_DOC_001338;STX_DOC_001444;STX_DOC_001482;STX_DOC_001484;STX_DOC_001726;STX_DOC_001731;STX_DOC_001737,1979.0,2026.0,dino_all
saxitoxin,TOXIN,process_associated_with_toxin,toxin_biosynthesis,BIOLOGICAL_PROCESS,18,STX_DOC_000014;STX_DOC_000020;STX_DOC_000034;STX_DOC_000042;STX_DOC_000061;STX_DOC_000074;STX_DOC_000076;STX_DOC_000086;STX_DOC_000098;STX_DOC_000106;STX_DOC_000110;STX_DOC_000121;STX_DOC_000171;STX_DOC_000178;STX_DOC_000237;STX_DOC_000240;STX_DOC_000241;STX_DOC_000616,1999.0,2026.0,dino_all
saxitoxin,TOXIN,process_associated_with_toxin,toxin_production,BIOLOGICAL_PROCESS,53,STX_DOC_000004;STX_DOC_000012;STX_DOC_000019;STX_DOC_000021;STX_DOC_000024;STX_DOC_000047;STX_DOC_000048;STX_DOC_000054;STX_DOC_000055;STX_DOC_000056;STX_DOC_000062;STX_DOC_000074;STX_DOC_000076;STX_DOC_000083;STX_DOC_000086;STX_DOC_000098;STX_DOC_000108;STX_DOC_000120;STX_DOC_000122;STX_DOC_000125;STX_DOC_000135;STX_DOC_000142;STX_DOC_000152;STX_DOC_000184;STX_DOC_000185;STX_DOC_000187;STX_DOC_000189;STX_DOC_000203;STX_DOC_000236;STX_DOC_000256;STX_DOC_000300;STX_DOC_000327;STX_DOC_000340;STX_DOC_000341;STX_DOC_000343;STX_DOC_000354;STX_DOC_000376;STX_DOC_000381;STX_DOC_000415;STX_DOC_000450;STX_DOC_000457;STX_DOC_000458;STX_DOC_000481;STX_DOC_000542;STX_DOC_000565;STX_DOC_000588;STX_DOC_000589;STX_DOC_000625;STX_DOC_000667;STX_DOC_000714;STX_DOC_000964;STX_DOC_000979;STX_DOC_001114,1992.0,2025.0,dino_all
saxitoxin,TOXIN,process_associated_with_toxin,transcription,BIOLOGICAL_PROCESS,7,STX_DOC_000056;STX_DOC_000089;STX_DOC_000093;STX_DOC_000124;STX_DOC_000643;STX_DOC_000731;STX_DOC_001123,2013.0,2022.0,dino_all
saxitoxin,TOXIN,process_associated_with_toxin,transcriptome,BIOLOGICAL_PROCESS,18,STX_DOC_000001;STX_DOC_000002;STX_DOC_000010;STX_DOC_000014;STX_DOC_000020;STX_DOC_000027;STX_DOC_000033;STX_DOC_000068;STX_DOC_000108;STX_DOC_000110;STX_DOC_000181;STX_DOC_000186;STX_DOC_000370;STX_DOC_000416;STX_DOC_000565;STX_DOC_000640;STX_DOC_000826;STX_DOC_001128,2011.0,2026.0,dino_all
saxitoxin,TOXIN,process_associated_with_toxin,transcriptomic,BIOLOGICAL_PROCESS,17,STX_DOC_000002;STX_DOC_000012;STX_DOC_000014;STX_DOC_000019;STX_DOC_000086;STX_DOC_000110;STX_DOC_000181;STX_DOC_000184;STX_DOC_000370;STX_DOC_000414;STX_DOC_000450;STX_DOC_000565;STX_DOC_000618;STX_DOC_000640;STX_DOC_000713;STX_DOC_001041;STX_DOC_001128,2013.0,2026.0,dino_all
saxitoxin,TOXIN,semantic_cooccurrence,gonyautoxin,TOXIN,53,STX_DOC_000011;STX_DOC_000013;STX_DOC_000017;STX_DOC_000024;STX_DOC_000029;STX_DOC_000030;STX_DOC_000032;STX_DOC_000038;STX_DOC_000042;STX_DOC_000045;STX_DOC_000054;STX_DOC_000055;STX_DOC_000060;STX_DOC_000062;STX_DOC_000080;STX_DOC_000084;STX_DOC_000095;STX_DOC_000096;STX_DOC_000099;STX_DOC_000103;STX_DOC_000104;STX_DOC_000112;STX_DOC_000117;STX_DOC_000123;STX_DOC_000125;STX_DOC_000146;STX_DOC_000152;STX_DOC_000153;STX_DOC_000155;STX_DOC_000161;STX_DOC_000169;STX_DOC_000187;STX_DOC_000211;STX_DOC_000214;STX_DOC_000218;STX_DOC_000222;STX_DOC_000239;STX_DOC_000248;STX_DOC_000287;STX_DOC_000288;STX_DOC_000296;STX_DOC_000350;STX_DOC_000352;STX_DOC_000353;STX_DOC_000358;STX_DOC_000395;STX_DOC_000569;STX_DOC_000597;STX_DOC_000598;STX_DOC_000601;STX_DOC_000602;STX_DOC_000603;STX_DOC_001731,1979.0,2025.0,dino_all
saxitoxin,TOXIN,semantic_cooccurrence,gtx,TOXIN,24,STX_DOC_000013;STX_DOC_000029;STX_DOC_000030;STX_DOC_000038;STX_DOC_000073;STX_DOC_000074;STX_DOC_000095;STX_DOC_000096;STX_DOC_000098;STX_DOC_000125;STX_DOC_000135;STX_DOC_000148;STX_DOC_000152;STX_DOC_000155;STX_DOC_000157;STX_DOC_000167;STX_DOC_000187;STX_DOC_000192;STX_DOC_000211;STX_DOC_000253;STX_DOC_000254;STX_DOC_000347;STX_DOC_000393;STX_DOC_000655,1989.0,2024.0,dino_all
saxitoxin,TOXIN,semantic_cooccurrence,neosaxitoxin,TOXIN,47,STX_DOC_000011;STX_DOC_000017;STX_DOC_000029;STX_DOC_000030;STX_DOC_000032;STX_DOC_000038;STX_DOC_000042;STX_DOC_000045;STX_DOC_000049;STX_DOC_000051;STX_DOC_000054;STX_DOC_000055;STX_DOC_000059;STX_DOC_000060;STX_DOC_000062;STX_DOC_000073;STX_DOC_000080;STX_DOC_000084;STX_DOC_000096;STX_DOC_000099;STX_DOC_000103;STX_DOC_000119;STX_DOC_000120;STX_DOC_000123;STX_DOC_000129;STX_DOC_000132;STX_DOC_000152;STX_DOC_000153;STX_DOC_000187;STX_DOC_000204;STX_DOC_000214;STX_DOC_000222;STX_DOC_000239;STX_DOC_000248;STX_DOC_000331;STX_DOC_000350;STX_DOC_000353;STX_DOC_000392;STX_DOC_000394;STX_DOC_000395;STX_DOC_000560;STX_DOC_000603;STX_DOC_000670;STX_DOC_000859;STX_DOC_000879;STX_DOC_001196;STX_DOC_001212,1979.0,2026.0,dino_all
saxitoxin,TOXIN,semantic_cooccurrence,paralytic_shellfish_poisoning,TOXIN,194,STX_DOC_000002;STX_DOC_000004;STX_DOC_000005;STX_DOC_000007;STX_DOC_000009;STX_DOC_000012;STX_DOC_000019;STX_DOC_000020;STX_DOC_000022;STX_DOC_000023;STX_DOC_000024;STX_DOC_000025;STX_DOC_000033;STX_DOC_000034;STX_DOC_000035;STX_DOC_000036;STX_DOC_000045;STX_DOC_000048;STX_DOC_000059;STX_DOC_000060;STX_DOC_000061;STX_DOC_000062;STX_DOC_000065;STX_DOC_000066;STX_DOC_000068;STX_DOC_000070;STX_DOC_000072;STX_DOC_000076;STX_DOC_000081;STX_DOC_000083;STX_DOC_000086;STX_DOC_000092;STX_DOC_000093;STX_DOC_000095;STX_DOC_000096;STX_DOC_000099;STX_DOC_000101;STX_DOC_000102;STX_DOC_000103;STX_DOC_000105;STX_DOC_000110;STX_DOC_000111;STX_DOC_000116;STX_DOC_000121;STX_DOC_000125;STX_DOC_000127;STX_DOC_000129;STX_DOC_000146;STX_DOC_000149;STX_DOC_000150;STX_DOC_000151;STX_DOC_000152;STX_DOC_000153;STX_DOC_000169;STX_DOC_000179;STX_DOC_000184;STX_DOC_000185;STX_DOC_000186;STX_DOC_000187;STX_DOC_000188;STX_DOC_000192;STX_DOC_000196;STX_DOC_000198;STX_DOC_000211;STX_DOC_000212;STX_DOC_000213;STX_DOC_000224;STX_DOC_000225;STX_DOC_000228;STX_DOC_000234;STX_DOC_000236;STX_DOC_000238;STX_DOC_000239;STX_DOC_000244;STX_DOC_000248;STX_DOC_000250;STX_DOC_000252;STX_DOC_000257;STX_DOC_000260;STX_DOC_000268;STX_DOC_000269;STX_DOC_000277;STX_DOC_000281;STX_DOC_000286;STX_DOC_000287;STX_DOC_000288;STX_DOC_000290;STX_DOC_000292;STX_DOC_000312;STX_DOC_000317;STX_DOC_000331;STX_DOC_000347;STX_DOC_000354;STX_DOC_000356;STX_DOC_000358;STX_DOC_000367;STX_DOC_000371;STX_DOC_000375;STX_DOC_000379;STX_DOC_000390;STX_DOC_000391;STX_DOC_000392;STX_DOC_000393;STX_DOC_000399;STX_DOC_000400;STX_DOC_000407;STX_DOC_000412;STX_DOC_000430;STX_DOC_000434;STX_DOC_000442;STX_DOC_000459;STX_DOC_000466;STX_DOC_000469;STX_DOC_000475;STX_DOC_000477;STX_DOC_000486;STX_DOC_000507;STX_DOC_000509;STX_DOC_000516;STX_DOC_000520;STX_DOC_000522;STX_DOC_000541;STX_DOC_000542;STX_DOC_000549;STX_DOC_000555;STX_DOC_000556;STX_DOC_000559;STX_DOC_000560;STX_DOC_000566;STX_DOC_000567;STX_DOC_000577;STX_DOC_000579;STX_DOC_000580;STX_DOC_000581;STX_DOC_000583;STX_DOC_000584;STX_DOC_000588;STX_DOC_000589;STX_DOC_000593;STX_DOC_000594;STX_DOC_000596;STX_DOC_000599;STX_DOC_000600;STX_DOC_000601;STX_DOC_000609;STX_DOC_000640;STX_DOC_000643;STX_DOC_000649;STX_DOC_000656;STX_DOC_000658;STX_DOC_000659;STX_DOC_000665;STX_DOC_000671;STX_DOC_000675;STX_DOC_000676;STX_DOC_000698;STX_DOC_000726;STX_DOC_000731;STX_DOC_000764;STX_DOC_000765;STX_DOC_000770;STX_DOC_000771;STX_DOC_000772;STX_DOC_000785;STX_DOC_000791;STX_DOC_000814;STX_DOC_000842;STX_DOC_000844;STX_DOC_000846;STX_DOC_000858;STX_DOC_000860;STX_DOC_000863;STX_DOC_000867;STX_DOC_000868;STX_DOC_000869;STX_DOC_000877;STX_DOC_000878;STX_DOC_000879;STX_DOC_000880;STX_DOC_000881;STX_DOC_000882;STX_DOC_000960;STX_DOC_000977;STX_DOC_000978;STX_DOC_000982;STX_DOC_000984;STX_DOC_000987;STX_DOC_000988;STX_DOC_001205;STX_DOC_001209;STX_DOC_001210;STX_DOC_001726;STX_DOC_001727;STX_DOC_001737,1977.0,2026.0,dino_all
saxitoxin,TOXIN,semantic_cooccurrence,paralytic_shellfish_toxins,TOXIN,162,STX_DOC_000007;STX_DOC_000009;STX_DOC_000010;STX_DOC_000011;STX_DOC_000013;STX_DOC_000021;STX_DOC_000023;STX_DOC_000024;STX_DOC_000025;STX_DOC_000029;STX_DOC_000030;STX_DOC_000032;STX_DOC_000037;STX_DOC_000038;STX_DOC_000042;STX_DOC_000045;STX_DOC_000047;STX_DOC_000048;STX_DOC_000049;STX_DOC_000050;STX_DOC_000051;STX_DOC_000060;STX_DOC_000061;STX_DOC_000064;STX_DOC_000065;STX_DOC_000066;STX_DOC_000067;STX_DOC_000080;STX_DOC_000082;STX_DOC_000083;STX_DOC_000084;STX_DOC_000087;STX_DOC_000092;STX_DOC_000099;STX_DOC_000103;STX_DOC_000104;STX_DOC_000105;STX_DOC_000107;STX_DOC_000111;STX_DOC_000112;STX_DOC_000116;STX_DOC_000117;STX_DOC_000119;STX_DOC_000120;STX_DOC_000122;STX_DOC_000123;STX_DOC_000124;STX_DOC_000127;STX_DOC_000132;STX_DOC_000135;STX_DOC_000140;STX_DOC_000144;STX_DOC_000148;STX_DOC_000151;STX_DOC_000153;STX_DOC_000154;STX_DOC_000155;STX_DOC_000157;STX_DOC_000158;STX_DOC_000159;STX_DOC_000161;STX_DOC_000162;STX_DOC_000163;STX_DOC_000167;STX_DOC_000169;STX_DOC_000172;STX_DOC_000174;STX_DOC_000176;STX_DOC_000177;STX_DOC_000178;STX_DOC_000179;STX_DOC_000184;STX_DOC_000188;STX_DOC_000195;STX_DOC_000196;STX_DOC_000199;STX_DOC_000202;STX_DOC_000204;STX_DOC_000208;STX_DOC_000214;STX_DOC_000215;STX_DOC_000218;STX_DOC_000219;STX_DOC_000222;STX_DOC_000225;STX_DOC_000226;STX_DOC_000227;STX_DOC_000228;STX_DOC_000230;STX_DOC_000237;STX_DOC_000238;STX_DOC_000239;STX_DOC_000240;STX_DOC_000241;STX_DOC_000246;STX_DOC_000247;STX_DOC_000252;STX_DOC_000253;STX_DOC_000255;STX_DOC_000256;STX_DOC_000257;STX_DOC_000263;STX_DOC_000273;STX_DOC_000281;STX_DOC_000282;STX_DOC_000283;STX_DOC_000286;STX_DOC_000287;STX_DOC_000288;STX_DOC_000306;STX_DOC_000310;STX_DOC_000320;STX_DOC_000327;STX_DOC_000340;STX_DOC_000341;STX_DOC_000343;STX_DOC_000350;STX_DOC_000352;STX_DOC_000353;STX_DOC_000367;STX_DOC_000370;STX_DOC_000371;STX_DOC_000376;STX_DOC_000394;STX_DOC_000395;STX_DOC_000400;STX_DOC_000413;STX_DOC_000420;STX_DOC_000424;STX_DOC_000425;STX_DOC_000469;STX_DOC_000498;STX_DOC_000553;STX_DOC_000556;STX_DOC_000559;STX_DOC_000562;STX_DOC_000566;STX_DOC_000570;STX_DOC_000574;STX_DOC_000581;STX_DOC_000597;STX_DOC_000603;STX_DOC_000606;STX_DOC_000612;STX_DOC_000621;STX_DOC_000656;STX_DOC_000728;STX_DOC_000750;STX_DOC_000776;STX_DOC_000781;STX_DOC_000833;STX_DOC_000844;STX_DOC_000863;STX_DOC_000867;STX_DOC_000957;STX_DOC_000989;STX_DOC_000990;STX_DOC_001015;STX_DOC_001214;STX_DOC_001727;STX_DOC_001731;STX_DOC_001737,1968.0,2026.0,dino_all
