source_database,pmid,doi,year,title,abstract,journal,query,corpus,openalex_id,source_db,doi_clean,pmid_clean,title_clean,dedup_key
OpenAlex,,10.3390/w13121716,2021.0,Influence of Environmental Factors on Occurrence of Cyanobacteria and Abundance of Saxitoxin-Producing Cyanobacteria in a Subtropical Drinking Water Reservoir in Brazil,"Blooms of cyanobacteria are frequent in Brazilian water reservoirs used for drinking water. The warning for the presence of potential toxin-producing cyanobacteria is typically based on time-consuming microscopy, rather than specific molecular detection of toxic genes in cyanobacteria. In this study, we developed a quantitative PCR assay for the detection of cyanobacteria producing the neurotoxin saxitoxin (STX). The assay targets the sxtA gene in the sxt gene cluster. Potential and dominant STX-producers in the Itupararanga reservoir were the genera Raphidiopsis, Aphanizomenon and Geitlerinema. Numbers of the sxtA gene varied from 6.76 × 103 to 7.33 × 105 cells mL−1 and correlated positively with SXT concentrations in the water. Concentrations of STX and the sxtA gene also correlated positively with TN:TP ratio and pH, but correlated negatively with inorganic nutrients and turbidity, confirming that regulation of the SXT production was impacted by environmental variables. In contrast, the occurrence of another cyanotoxin, microcystin, did not correlate with any environmental variables. The developed qPCR assay was found to be a rapid and robust approach for the specific quantification of potential STX-producing cyanobacteria and should be considered in future investigations on toxic cyanobacteria to provide an early warning of potential toxin episodes.",Water,Aphanizomenon saxitoxin,cyanobacteria_stx,https://openalex.org/W3174337716,,10.3390/w13121716,,influence of environmental factors on occurrence of cyanobacteria and abundance of saxitoxin producing cyanobacteria in a subtropical drinking water reservoir in brazil,doi:10.3390/w13121716
OpenAlex,,10.3390/w13121716,2021.0,Influence of Environmental Factors on Occurrence of Cyanobacteria and Abundance of Saxitoxin-Producing Cyanobacteria in a Subtropical Drinking Water Reservoir in Brazil,"Blooms of cyanobacteria are frequent in Brazilian water reservoirs used for drinking water. The warning for the presence of potential toxin-producing cyanobacteria is typically based on time-consuming microscopy, rather than specific molecular detection of toxic genes in cyanobacteria. In this study, we developed a quantitative PCR assay for the detection of cyanobacteria producing the neurotoxin saxitoxin (STX). The assay targets the sxtA gene in the sxt gene cluster. Potential and dominant STX-producers in the Itupararanga reservoir were the genera Raphidiopsis, Aphanizomenon and Geitlerinema. Numbers of the sxtA gene varied from 6.76 × 103 to 7.33 × 105 cells mL−1 and correlated positively with SXT concentrations in the water. Concentrations of STX and the sxtA gene also correlated positively with TN:TP ratio and pH, but correlated negatively with inorganic nutrients and turbidity, confirming that regulation of the SXT production was impacted by environmental variables. In contrast, the occurrence of another cyanotoxin, microcystin, did not correlate with any environmental variables. The developed qPCR assay was found to be a rapid and robust approach for the specific quantification of potential STX-producing cyanobacteria and should be considered in future investigations on toxic cyanobacteria to provide an early warning of potential toxin episodes.",Water,Dolichospermum saxitoxin,cyanobacteria_stx,https://openalex.org/W3174337716,,10.3390/w13121716,,influence of environmental factors on occurrence of cyanobacteria and abundance of saxitoxin producing cyanobacteria in a subtropical drinking water reservoir in brazil,doi:10.3390/w13121716
OpenAlex,,10.3390/w13121716,2021.0,Influence of Environmental Factors on Occurrence of Cyanobacteria and Abundance of Saxitoxin-Producing Cyanobacteria in a Subtropical Drinking Water Reservoir in Brazil,"Blooms of cyanobacteria are frequent in Brazilian water reservoirs used for drinking water. The warning for the presence of potential toxin-producing cyanobacteria is typically based on time-consuming microscopy, rather than specific molecular detection of toxic genes in cyanobacteria. In this study, we developed a quantitative PCR assay for the detection of cyanobacteria producing the neurotoxin saxitoxin (STX). The assay targets the sxtA gene in the sxt gene cluster. Potential and dominant STX-producers in the Itupararanga reservoir were the genera Raphidiopsis, Aphanizomenon and Geitlerinema. Numbers of the sxtA gene varied from 6.76 × 103 to 7.33 × 105 cells mL−1 and correlated positively with SXT concentrations in the water. Concentrations of STX and the sxtA gene also correlated positively with TN:TP ratio and pH, but correlated negatively with inorganic nutrients and turbidity, confirming that regulation of the SXT production was impacted by environmental variables. In contrast, the occurrence of another cyanotoxin, microcystin, did not correlate with any environmental variables. The developed qPCR assay was found to be a rapid and robust approach for the specific quantification of potential STX-producing cyanobacteria and should be considered in future investigations on toxic cyanobacteria to provide an early warning of potential toxin episodes.",Water,cyanobacteria sxtA,cyanobacteria_stx,https://openalex.org/W3174337716,,10.3390/w13121716,,influence of environmental factors on occurrence of cyanobacteria and abundance of saxitoxin producing cyanobacteria in a subtropical drinking water reservoir in brazil,doi:10.3390/w13121716
OpenAlex,,10.3390/w13121716,2021.0,Influence of Environmental Factors on Occurrence of Cyanobacteria and Abundance of Saxitoxin-Producing Cyanobacteria in a Subtropical Drinking Water Reservoir in Brazil,"Blooms of cyanobacteria are frequent in Brazilian water reservoirs used for drinking water. The warning for the presence of potential toxin-producing cyanobacteria is typically based on time-consuming microscopy, rather than specific molecular detection of toxic genes in cyanobacteria. In this study, we developed a quantitative PCR assay for the detection of cyanobacteria producing the neurotoxin saxitoxin (STX). The assay targets the sxtA gene in the sxt gene cluster. Potential and dominant STX-producers in the Itupararanga reservoir were the genera Raphidiopsis, Aphanizomenon and Geitlerinema. Numbers of the sxtA gene varied from 6.76 × 103 to 7.33 × 105 cells mL−1 and correlated positively with SXT concentrations in the water. Concentrations of STX and the sxtA gene also correlated positively with TN:TP ratio and pH, but correlated negatively with inorganic nutrients and turbidity, confirming that regulation of the SXT production was impacted by environmental variables. In contrast, the occurrence of another cyanotoxin, microcystin, did not correlate with any environmental variables. The developed qPCR assay was found to be a rapid and robust approach for the specific quantification of potential STX-producing cyanobacteria and should be considered in future investigations on toxic cyanobacteria to provide an early warning of potential toxin episodes.",Water,cyanobacterial sxt genes,cyanobacteria_stx,https://openalex.org/W3174337716,,10.3390/w13121716,,influence of environmental factors on occurrence of cyanobacteria and abundance of saxitoxin producing cyanobacteria in a subtropical drinking water reservoir in brazil,doi:10.3390/w13121716
CrossRef,,10.3390/w13121716,2021.0,Influence of Environmental Factors on Occurrence of Cyanobacteria and Abundance of Saxitoxin-Producing Cyanobacteria in a Subtropical Drinking Water Reservoir in Brazil,"<jats:p>Blooms of cyanobacteria are frequent in Brazilian water reservoirs used for drinking water. The warning for the presence of potential toxin-producing cyanobacteria is typically based on time-consuming microscopy, rather than specific molecular detection of toxic genes in cyanobacteria. In this study, we developed a quantitative PCR assay for the detection of cyanobacteria producing the neurotoxin saxitoxin (STX). The assay targets the sxtA gene in the sxt gene cluster. Potential and dominant STX-producers in the Itupararanga reservoir were the genera Raphidiopsis, Aphanizomenon and Geitlerinema. Numbers of the sxtA gene varied from 6.76 × 103 to 7.33 × 105 cells mL−1 and correlated positively with SXT concentrations in the water. Concentrations of STX and the sxtA gene also correlated positively with TN:TP ratio and pH, but correlated negatively with inorganic nutrients and turbidity, confirming that regulation of the SXT production was impacted by environmental variables. In contrast, the occurrence of another cyanotoxin, microcystin, did not correlate with any environmental variables. The developed qPCR assay was found to be a rapid and robust approach for the specific quantification of potential STX-producing cyanobacteria and should be considered in future investigations on toxic cyanobacteria to provide an early warning of potential toxin episodes.</jats:p>",Water,saxitoxin biosynthesis cyanobacteria,cyanobacteria_stx,,,10.3390/w13121716,,influence of environmental factors on occurrence of cyanobacteria and abundance of saxitoxin producing cyanobacteria in a subtropical drinking water reservoir in brazil,doi:10.3390/w13121716
CrossRef,,10.3390/w13121716,2021.0,Influence of Environmental Factors on Occurrence of Cyanobacteria and Abundance of Saxitoxin-Producing Cyanobacteria in a Subtropical Drinking Water Reservoir in Brazil,"<jats:p>Blooms of cyanobacteria are frequent in Brazilian water reservoirs used for drinking water. The warning for the presence of potential toxin-producing cyanobacteria is typically based on time-consuming microscopy, rather than specific molecular detection of toxic genes in cyanobacteria. In this study, we developed a quantitative PCR assay for the detection of cyanobacteria producing the neurotoxin saxitoxin (STX). The assay targets the sxtA gene in the sxt gene cluster. Potential and dominant STX-producers in the Itupararanga reservoir were the genera Raphidiopsis, Aphanizomenon and Geitlerinema. Numbers of the sxtA gene varied from 6.76 × 103 to 7.33 × 105 cells mL−1 and correlated positively with SXT concentrations in the water. Concentrations of STX and the sxtA gene also correlated positively with TN:TP ratio and pH, but correlated negatively with inorganic nutrients and turbidity, confirming that regulation of the SXT production was impacted by environmental variables. In contrast, the occurrence of another cyanotoxin, microcystin, did not correlate with any environmental variables. The developed qPCR assay was found to be a rapid and robust approach for the specific quantification of potential STX-producing cyanobacteria and should be considered in future investigations on toxic cyanobacteria to provide an early warning of potential toxin episodes.</jats:p>",Water,temperature cyanobacteria saxitoxin,cyanobacteria_stx,,,10.3390/w13121716,,influence of environmental factors on occurrence of cyanobacteria and abundance of saxitoxin producing cyanobacteria in a subtropical drinking water reservoir in brazil,doi:10.3390/w13121716
CrossRef,,10.3390/w13121716,2021.0,Influence of Environmental Factors on Occurrence of Cyanobacteria and Abundance of Saxitoxin-Producing Cyanobacteria in a Subtropical Drinking Water Reservoir in Brazil,"<jats:p>Blooms of cyanobacteria are frequent in Brazilian water reservoirs used for drinking water. The warning for the presence of potential toxin-producing cyanobacteria is typically based on time-consuming microscopy, rather than specific molecular detection of toxic genes in cyanobacteria. In this study, we developed a quantitative PCR assay for the detection of cyanobacteria producing the neurotoxin saxitoxin (STX). The assay targets the sxtA gene in the sxt gene cluster. Potential and dominant STX-producers in the Itupararanga reservoir were the genera Raphidiopsis, Aphanizomenon and Geitlerinema. Numbers of the sxtA gene varied from 6.76 × 103 to 7.33 × 105 cells mL−1 and correlated positively with SXT concentrations in the water. Concentrations of STX and the sxtA gene also correlated positively with TN:TP ratio and pH, but correlated negatively with inorganic nutrients and turbidity, confirming that regulation of the SXT production was impacted by environmental variables. In contrast, the occurrence of another cyanotoxin, microcystin, did not correlate with any environmental variables. The developed qPCR assay was found to be a rapid and robust approach for the specific quantification of potential STX-producing cyanobacteria and should be considered in future investigations on toxic cyanobacteria to provide an early warning of potential toxin episodes.</jats:p>",Water,nitrogen cyanobacteria saxitoxin,cyanobacteria_stx,,,10.3390/w13121716,,influence of environmental factors on occurrence of cyanobacteria and abundance of saxitoxin producing cyanobacteria in a subtropical drinking water reservoir in brazil,doi:10.3390/w13121716
CrossRef,,10.3390/w13121716,2021.0,Influence of Environmental Factors on Occurrence of Cyanobacteria and Abundance of Saxitoxin-Producing Cyanobacteria in a Subtropical Drinking Water Reservoir in Brazil,"<jats:p>Blooms of cyanobacteria are frequent in Brazilian water reservoirs used for drinking water. The warning for the presence of potential toxin-producing cyanobacteria is typically based on time-consuming microscopy, rather than specific molecular detection of toxic genes in cyanobacteria. In this study, we developed a quantitative PCR assay for the detection of cyanobacteria producing the neurotoxin saxitoxin (STX). The assay targets the sxtA gene in the sxt gene cluster. Potential and dominant STX-producers in the Itupararanga reservoir were the genera Raphidiopsis, Aphanizomenon and Geitlerinema. Numbers of the sxtA gene varied from 6.76 × 103 to 7.33 × 105 cells mL−1 and correlated positively with SXT concentrations in the water. Concentrations of STX and the sxtA gene also correlated positively with TN:TP ratio and pH, but correlated negatively with inorganic nutrients and turbidity, confirming that regulation of the SXT production was impacted by environmental variables. In contrast, the occurrence of another cyanotoxin, microcystin, did not correlate with any environmental variables. The developed qPCR assay was found to be a rapid and robust approach for the specific quantification of potential STX-producing cyanobacteria and should be considered in future investigations on toxic cyanobacteria to provide an early warning of potential toxin episodes.</jats:p>",Water,saxitoxin evolution cyanobacteria,cyanobacteria_stx,,,10.3390/w13121716,,influence of environmental factors on occurrence of cyanobacteria and abundance of saxitoxin producing cyanobacteria in a subtropical drinking water reservoir in brazil,doi:10.3390/w13121716
OpenAlex,,10.3390/w13131831,2021.0,Evidence of Quorum Sensing in Cyanobacteria by Homoserine Lactones: The Origin of Blooms,"Although several theories have been postulated to explain cyanobacterial blooms, their biochemical origin has not yet been found. In this work, we explore the existence of bacterial communication, called quorum sensing, in Microcystis aeruginosa and Cylindrospermopsis raciborskii. Thus, the application of several known acylhomoserine lactones to cultures of both cyanobacteria causes profound metabolic. At 72 h post-application, some of them produced substantial increases in cell proliferation, while others were inhibitors. There was a correlation with colony-forming activity for most of them. According to ELISA analysis, the microcystin levels were increased with some lactones. However, there was a clear difference between M. aeruginosa and C. raciborskii culture since, in the first one, there was an inducing effect on cell proliferation, while in C. raciborskii, the effects were minor. Besides, there were compound inhibitors and inducers of microcystins production in M. aeruginosa, but almost all compounds were only inducers of saxitoxin production in C. raciborskii. Moreover, each lactone appears to be involved in a specific quorum sensing process. From these results, the formation of cyanobacterial blooms in dams and reservoirs could be explained since lactones may come from cyanobacteria and other sources as bacterial microflora-associated or exogenous compounds structurally unrelated to lactones, such as drugs, industrial effluents, and agrochemicals.",Water,Cylindrospermopsis saxitoxin,cyanobacteria_stx,https://openalex.org/W3183054331,,10.3390/w13131831,,evidence of quorum sensing in cyanobacteria by homoserine lactones the origin of blooms,doi:10.3390/w13131831
OpenAlex,,10.3390/w13182463,2021.0,"Cyanobacteria and Cyanotoxins in a Changing Environment: Concepts, Controversies, Challenges","Concern is widely being published that the occurrence of toxic cyanobacteria is increasing in consequence of climate change and eutrophication, substantially threatening human health. Here, we review evidence and pertinent publications to explore in which types of waterbodies climate change is likely to exacerbate cyanobacterial blooms; whether controlling blooms and toxin concentrations requires a balanced approach of reducing not only the concentrations of phosphorus (P) but also those of nitrogen (N); how trophic and climatic changes affect health risks caused by toxic cyanobacteria. We propose the following for further discussion: (i) Climate change is likely to promote blooms in some waterbodies—not in those with low concentrations of P or N stringently limiting biomass, and more so in shallow than in stratified waterbodies. Particularly in the latter, it can work both ways—rendering conditions for cyanobacterial proliferation more favourable or less favourable. (ii) While N emissions to the environment need to be reduced for a number of reasons, controlling blooms can definitely be successful by reducing only P, provided concentrations of P can be brought down to levels sufficiently low to stringently limit biomass. Not the N:P ratio, but the absolute concentration of the limiting nutrient determines the maximum possible biomass of phytoplankton and thus of cyanobacteria. The absolute concentrations of N or P show which of the two nutrients is currently limiting biomass. N can be the nutrient of choice to reduce if achieving sufficiently low concentrations has chances of success. (iii) Where trophic and climate change cause longer, stronger and more frequent blooms, they increase risks of exposure, and health risks depend on the amount by which concentrations exceed those of current WHO cyanotoxin guideline values for the respective exposure situation. Where trophic change reduces phytoplankton biomass in the epilimnion, thus increasing transparency, cyanobacterial species composition may shift to those that reside on benthic surfaces or in the metalimnion, changing risks of exposure. We conclude that studying how environmental changes affect the genotype composition of cyanobacterial populations is a relatively new and exciting research field, holding promises for understanding the biological function of the wide range of metabolites found in cyanobacteria, of which only a small fraction is toxic to humans. Overall, management needs case-by-case assessments focusing on the impacts of environmental change on the respective waterbody, rather than generalisations.",Water,saxitoxin biosynthesis cyanobacteria,cyanobacteria_stx,https://openalex.org/W3197761114,,10.3390/w13182463,,cyanobacteria and cyanotoxins in a changing environment concepts controversies challenges,doi:10.3390/w13182463
OpenAlex,,10.3390/w13182463,2021.0,"Cyanobacteria and Cyanotoxins in a Changing Environment: Concepts, Controversies, Challenges","Concern is widely being published that the occurrence of toxic cyanobacteria is increasing in consequence of climate change and eutrophication, substantially threatening human health. Here, we review evidence and pertinent publications to explore in which types of waterbodies climate change is likely to exacerbate cyanobacterial blooms; whether controlling blooms and toxin concentrations requires a balanced approach of reducing not only the concentrations of phosphorus (P) but also those of nitrogen (N); how trophic and climatic changes affect health risks caused by toxic cyanobacteria. We propose the following for further discussion: (i) Climate change is likely to promote blooms in some waterbodies—not in those with low concentrations of P or N stringently limiting biomass, and more so in shallow than in stratified waterbodies. Particularly in the latter, it can work both ways—rendering conditions for cyanobacterial proliferation more favourable or less favourable. (ii) While N emissions to the environment need to be reduced for a number of reasons, controlling blooms can definitely be successful by reducing only P, provided concentrations of P can be brought down to levels sufficiently low to stringently limit biomass. Not the N:P ratio, but the absolute concentration of the limiting nutrient determines the maximum possible biomass of phytoplankton and thus of cyanobacteria. The absolute concentrations of N or P show which of the two nutrients is currently limiting biomass. N can be the nutrient of choice to reduce if achieving sufficiently low concentrations has chances of success. (iii) Where trophic and climate change cause longer, stronger and more frequent blooms, they increase risks of exposure, and health risks depend on the amount by which concentrations exceed those of current WHO cyanotoxin guideline values for the respective exposure situation. Where trophic change reduces phytoplankton biomass in the epilimnion, thus increasing transparency, cyanobacterial species composition may shift to those that reside on benthic surfaces or in the metalimnion, changing risks of exposure. We conclude that studying how environmental changes affect the genotype composition of cyanobacterial populations is a relatively new and exciting research field, holding promises for understanding the biological function of the wide range of metabolites found in cyanobacteria, of which only a small fraction is toxic to humans. Overall, management needs case-by-case assessments focusing on the impacts of environmental change on the respective waterbody, rather than generalisations.",Water,temperature cyanobacteria saxitoxin,cyanobacteria_stx,https://openalex.org/W3197761114,,10.3390/w13182463,,cyanobacteria and cyanotoxins in a changing environment concepts controversies challenges,doi:10.3390/w13182463
OpenAlex,,10.3390/w13182463,2021.0,"Cyanobacteria and Cyanotoxins in a Changing Environment: Concepts, Controversies, Challenges","Concern is widely being published that the occurrence of toxic cyanobacteria is increasing in consequence of climate change and eutrophication, substantially threatening human health. Here, we review evidence and pertinent publications to explore in which types of waterbodies climate change is likely to exacerbate cyanobacterial blooms; whether controlling blooms and toxin concentrations requires a balanced approach of reducing not only the concentrations of phosphorus (P) but also those of nitrogen (N); how trophic and climatic changes affect health risks caused by toxic cyanobacteria. We propose the following for further discussion: (i) Climate change is likely to promote blooms in some waterbodies—not in those with low concentrations of P or N stringently limiting biomass, and more so in shallow than in stratified waterbodies. Particularly in the latter, it can work both ways—rendering conditions for cyanobacterial proliferation more favourable or less favourable. (ii) While N emissions to the environment need to be reduced for a number of reasons, controlling blooms can definitely be successful by reducing only P, provided concentrations of P can be brought down to levels sufficiently low to stringently limit biomass. Not the N:P ratio, but the absolute concentration of the limiting nutrient determines the maximum possible biomass of phytoplankton and thus of cyanobacteria. The absolute concentrations of N or P show which of the two nutrients is currently limiting biomass. N can be the nutrient of choice to reduce if achieving sufficiently low concentrations has chances of success. (iii) Where trophic and climate change cause longer, stronger and more frequent blooms, they increase risks of exposure, and health risks depend on the amount by which concentrations exceed those of current WHO cyanotoxin guideline values for the respective exposure situation. Where trophic change reduces phytoplankton biomass in the epilimnion, thus increasing transparency, cyanobacterial species composition may shift to those that reside on benthic surfaces or in the metalimnion, changing risks of exposure. We conclude that studying how environmental changes affect the genotype composition of cyanobacterial populations is a relatively new and exciting research field, holding promises for understanding the biological function of the wide range of metabolites found in cyanobacteria, of which only a small fraction is toxic to humans. Overall, management needs case-by-case assessments focusing on the impacts of environmental change on the respective waterbody, rather than generalisations.",Water,nitrogen cyanobacteria saxitoxin,cyanobacteria_stx,https://openalex.org/W3197761114,,10.3390/w13182463,,cyanobacteria and cyanotoxins in a changing environment concepts controversies challenges,doi:10.3390/w13182463
OpenAlex,,10.3390/w13182463,2021.0,"Cyanobacteria and Cyanotoxins in a Changing Environment: Concepts, Controversies, Challenges","Concern is widely being published that the occurrence of toxic cyanobacteria is increasing in consequence of climate change and eutrophication, substantially threatening human health. Here, we review evidence and pertinent publications to explore in which types of waterbodies climate change is likely to exacerbate cyanobacterial blooms; whether controlling blooms and toxin concentrations requires a balanced approach of reducing not only the concentrations of phosphorus (P) but also those of nitrogen (N); how trophic and climatic changes affect health risks caused by toxic cyanobacteria. We propose the following for further discussion: (i) Climate change is likely to promote blooms in some waterbodies—not in those with low concentrations of P or N stringently limiting biomass, and more so in shallow than in stratified waterbodies. Particularly in the latter, it can work both ways—rendering conditions for cyanobacterial proliferation more favourable or less favourable. (ii) While N emissions to the environment need to be reduced for a number of reasons, controlling blooms can definitely be successful by reducing only P, provided concentrations of P can be brought down to levels sufficiently low to stringently limit biomass. Not the N:P ratio, but the absolute concentration of the limiting nutrient determines the maximum possible biomass of phytoplankton and thus of cyanobacteria. The absolute concentrations of N or P show which of the two nutrients is currently limiting biomass. N can be the nutrient of choice to reduce if achieving sufficiently low concentrations has chances of success. (iii) Where trophic and climate change cause longer, stronger and more frequent blooms, they increase risks of exposure, and health risks depend on the amount by which concentrations exceed those of current WHO cyanotoxin guideline values for the respective exposure situation. Where trophic change reduces phytoplankton biomass in the epilimnion, thus increasing transparency, cyanobacterial species composition may shift to those that reside on benthic surfaces or in the metalimnion, changing risks of exposure. We conclude that studying how environmental changes affect the genotype composition of cyanobacterial populations is a relatively new and exciting research field, holding promises for understanding the biological function of the wide range of metabolites found in cyanobacteria, of which only a small fraction is toxic to humans. Overall, management needs case-by-case assessments focusing on the impacts of environmental change on the respective waterbody, rather than generalisations.",Water,saxitoxin evolution cyanobacteria,cyanobacteria_stx,https://openalex.org/W3197761114,,10.3390/w13182463,,cyanobacteria and cyanotoxins in a changing environment concepts controversies challenges,doi:10.3390/w13182463
OpenAlex,,10.3390/w14213556,2022.0,Fate of Saxitoxins in Lake Water: Preliminary Testing of Degradation by Microbes and Sunlight,"The cyanobacterial toxin saxitoxin (STX) is mainly associated with the blooms of marine dinoflagellates, but it is also produced by several species of freshwater cyanobacteria. So far, the degradation of STX has only been demonstrated by physicochemical treatments, but in this study, we demonstrated that natural factors, such as bacterioplankton and sunlight, had the capacity for degrading STX in the eutrophic Lake Arresø, Denmark. Natural lake bacterioplankton could reduce STX concentrations by 41–59%. A similar reduction was shown for four saxitoxin analogs. The exposure of the lake water to natural sunlight or simulated sunlight also reduced both intracellular and extracellular, dissolved STX. During 4–8 h exposure, natural sunlight reduced intracellular STX by 38–52% but increased extracellular, dissolved STX by 7–29%. Corresponding values for simulated sunlight were a reduction in intracellular STX by 16–45% and increased levels of extracellular STX by 10–33%. In particle-free lake water, the two types of sunlight reduced ambient, dissolved STX by 13–17%. The light exposure was observed to damage &gt;94% of the sxtA gene involved in STX synthesis. This study demonstrated that lake water bacterioplankton and sunlight can modify STX by degradation and cell destruction, and that the biosynthesis of STX may be inhibited by exposure to sunlight.",Water,Raphidiopsis saxitoxin,cyanobacteria_stx,https://openalex.org/W4308445396,,10.3390/w14213556,,fate of saxitoxins in lake water preliminary testing of degradation by microbes and sunlight,doi:10.3390/w14213556
OpenAlex,,10.3390/w14213556,2022.0,Fate of Saxitoxins in Lake Water: Preliminary Testing of Degradation by Microbes and Sunlight,"The cyanobacterial toxin saxitoxin (STX) is mainly associated with the blooms of marine dinoflagellates, but it is also produced by several species of freshwater cyanobacteria. So far, the degradation of STX has only been demonstrated by physicochemical treatments, but in this study, we demonstrated that natural factors, such as bacterioplankton and sunlight, had the capacity for degrading STX in the eutrophic Lake Arresø, Denmark. Natural lake bacterioplankton could reduce STX concentrations by 41–59%. A similar reduction was shown for four saxitoxin analogs. The exposure of the lake water to natural sunlight or simulated sunlight also reduced both intracellular and extracellular, dissolved STX. During 4–8 h exposure, natural sunlight reduced intracellular STX by 38–52% but increased extracellular, dissolved STX by 7–29%. Corresponding values for simulated sunlight were a reduction in intracellular STX by 16–45% and increased levels of extracellular STX by 10–33%. In particle-free lake water, the two types of sunlight reduced ambient, dissolved STX by 13–17%. The light exposure was observed to damage &gt;94% of the sxtA gene involved in STX synthesis. This study demonstrated that lake water bacterioplankton and sunlight can modify STX by degradation and cell destruction, and that the biosynthesis of STX may be inhibited by exposure to sunlight.",Water,Dolichospermum saxitoxin,cyanobacteria_stx,https://openalex.org/W4308445396,,10.3390/w14213556,,fate of saxitoxins in lake water preliminary testing of degradation by microbes and sunlight,doi:10.3390/w14213556
OpenAlex,,10.3390/w14213556,2022.0,Fate of Saxitoxins in Lake Water: Preliminary Testing of Degradation by Microbes and Sunlight,"The cyanobacterial toxin saxitoxin (STX) is mainly associated with the blooms of marine dinoflagellates, but it is also produced by several species of freshwater cyanobacteria. So far, the degradation of STX has only been demonstrated by physicochemical treatments, but in this study, we demonstrated that natural factors, such as bacterioplankton and sunlight, had the capacity for degrading STX in the eutrophic Lake Arresø, Denmark. Natural lake bacterioplankton could reduce STX concentrations by 41–59%. A similar reduction was shown for four saxitoxin analogs. The exposure of the lake water to natural sunlight or simulated sunlight also reduced both intracellular and extracellular, dissolved STX. During 4–8 h exposure, natural sunlight reduced intracellular STX by 38–52% but increased extracellular, dissolved STX by 7–29%. Corresponding values for simulated sunlight were a reduction in intracellular STX by 16–45% and increased levels of extracellular STX by 10–33%. In particle-free lake water, the two types of sunlight reduced ambient, dissolved STX by 13–17%. The light exposure was observed to damage &gt;94% of the sxtA gene involved in STX synthesis. This study demonstrated that lake water bacterioplankton and sunlight can modify STX by degradation and cell destruction, and that the biosynthesis of STX may be inhibited by exposure to sunlight.",Water,cyanobacteria sxtA,cyanobacteria_stx,https://openalex.org/W4308445396,,10.3390/w14213556,,fate of saxitoxins in lake water preliminary testing of degradation by microbes and sunlight,doi:10.3390/w14213556
OpenAlex,,10.3390/w14213556,2022.0,Fate of Saxitoxins in Lake Water: Preliminary Testing of Degradation by Microbes and Sunlight,"The cyanobacterial toxin saxitoxin (STX) is mainly associated with the blooms of marine dinoflagellates, but it is also produced by several species of freshwater cyanobacteria. So far, the degradation of STX has only been demonstrated by physicochemical treatments, but in this study, we demonstrated that natural factors, such as bacterioplankton and sunlight, had the capacity for degrading STX in the eutrophic Lake Arresø, Denmark. Natural lake bacterioplankton could reduce STX concentrations by 41–59%. A similar reduction was shown for four saxitoxin analogs. The exposure of the lake water to natural sunlight or simulated sunlight also reduced both intracellular and extracellular, dissolved STX. During 4–8 h exposure, natural sunlight reduced intracellular STX by 38–52% but increased extracellular, dissolved STX by 7–29%. Corresponding values for simulated sunlight were a reduction in intracellular STX by 16–45% and increased levels of extracellular STX by 10–33%. In particle-free lake water, the two types of sunlight reduced ambient, dissolved STX by 13–17%. The light exposure was observed to damage &gt;94% of the sxtA gene involved in STX synthesis. This study demonstrated that lake water bacterioplankton and sunlight can modify STX by degradation and cell destruction, and that the biosynthesis of STX may be inhibited by exposure to sunlight.",Water,cyanobacterial sxt genes,cyanobacteria_stx,https://openalex.org/W4308445396,,10.3390/w14213556,,fate of saxitoxins in lake water preliminary testing of degradation by microbes and sunlight,doi:10.3390/w14213556
OpenAlex,,10.3390/w14213556,2022.0,Fate of Saxitoxins in Lake Water: Preliminary Testing of Degradation by Microbes and Sunlight,"The cyanobacterial toxin saxitoxin (STX) is mainly associated with the blooms of marine dinoflagellates, but it is also produced by several species of freshwater cyanobacteria. So far, the degradation of STX has only been demonstrated by physicochemical treatments, but in this study, we demonstrated that natural factors, such as bacterioplankton and sunlight, had the capacity for degrading STX in the eutrophic Lake Arresø, Denmark. Natural lake bacterioplankton could reduce STX concentrations by 41–59%. A similar reduction was shown for four saxitoxin analogs. The exposure of the lake water to natural sunlight or simulated sunlight also reduced both intracellular and extracellular, dissolved STX. During 4–8 h exposure, natural sunlight reduced intracellular STX by 38–52% but increased extracellular, dissolved STX by 7–29%. Corresponding values for simulated sunlight were a reduction in intracellular STX by 16–45% and increased levels of extracellular STX by 10–33%. In particle-free lake water, the two types of sunlight reduced ambient, dissolved STX by 13–17%. The light exposure was observed to damage &gt;94% of the sxtA gene involved in STX synthesis. This study demonstrated that lake water bacterioplankton and sunlight can modify STX by degradation and cell destruction, and that the biosynthesis of STX may be inhibited by exposure to sunlight.",Water,saxitoxin biosynthesis cyanobacteria,cyanobacteria_stx,https://openalex.org/W4308445396,,10.3390/w14213556,,fate of saxitoxins in lake water preliminary testing of degradation by microbes and sunlight,doi:10.3390/w14213556
