node,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63
gymnodinium,0.017246566712856293,0.18409331142902374,0.2107921987771988,0.15246790647506714,0.026979949325323105,-0.12429311871528625,0.13736389577388763,0.0839582085609436,-0.040698159486055374,-0.09030729532241821,-0.028063800185918808,-0.06196178123354912,-0.13591943681240082,0.09901352226734161,-0.20715224742889404,-0.10953675210475922,0.11318684369325638,0.1163753792643547,-0.3324757516384125,-0.04052582010626793,-0.05168747529387474,-0.02672673389315605,-0.16708214581012726,-0.10153259336948395,0.07286463677883148,0.009359710849821568,0.0885002389550209,0.2250475287437439,0.010559254325926304,-0.02168853022158146,0.009919505566358566,0.00754266232252121,0.06280029565095901,-0.15115398168563843,0.22163015604019165,0.14457669854164124,0.16843384504318237,-0.2021714746952057,0.010686955414712429,0.07952886074781418,0.026113560423254967,-0.15196916460990906,0.16911956667900085,0.33007124066352844,-0.01875094324350357,0.18165820837020874,0.053337544202804565,-0.058622170239686966,0.07094842195510864,0.0560404434800148,0.25024735927581787,0.22230370342731476,-0.07255157828330994,0.035450197756290436,-0.267511785030365,-0.156564861536026,0.12142984569072723,-0.19239193201065063,-0.0705631673336029,-0.23905907571315765,0.046483442187309265,0.07011547684669495,-0.000942995015066117,0.1365787237882614
gymnodinium_catenatum,-0.18210691213607788,0.0370224192738533,0.20646411180496216,0.140451580286026,0.07636233419179916,-0.10055014491081238,0.039355624467134476,-0.11767852306365967,0.03394864872097969,-0.07567498832941055,-0.11297257244586945,0.050795599818229675,-0.34670379757881165,-0.012168079614639282,-0.11102065443992615,-0.14749392867088318,0.07073166966438293,0.18688136339187622,-0.14021781086921692,-0.030151130631566048,0.004986367654055357,-0.1522027850151062,0.02320891246199608,-0.29188695549964905,0.25132885575294495,-0.045969005674123764,0.15647874772548676,0.1815585494041443,0.10008811950683594,-0.023534029722213745,-0.019852638244628906,0.004609963390976191,-0.04577675834298134,-0.09143662452697754,0.24007049202919006,0.16643452644348145,0.3258589804172516,-0.06419981271028519,0.012975942343473434,0.004243664443492889,0.14770276844501495,0.0022490601986646652,-0.018030056729912758,0.15125077962875366,-0.1166023537516594,0.16761046648025513,0.15949119627475739,-0.14739447832107544,-0.03689584508538246,0.042571064084768295,0.10504409670829773,0.17548389732837677,-0.0575193427503109,-0.13359680771827698,-0.2164386659860611,-0.09600227326154709,0.09007131308317184,0.07231271266937256,0.20000067353248596,-0.18823429942131042,-0.13365763425827026,0.12798188626766205,0.1305777132511139,0.23794414103031158
toxin_production,-0.12011644244194031,-0.07026560604572296,0.2786620557308197,0.13931751251220703,-0.005231677554547787,-0.014138449914753437,0.02394573763012886,0.022019710391759872,-0.10351833701133728,0.01690644584596157,-0.0325445756316185,0.060811303555965424,0.008932367898523808,-0.10666336119174957,-0.14082615077495575,-0.20735856890678406,-0.19071124494075775,0.063474640250206,-0.30014654994010925,0.22997969388961792,0.05448907986283302,-0.1494903415441513,-0.08581876009702682,-0.12774871289730072,0.1615673303604126,-0.09753395617008209,0.05502544716000557,0.11830584704875946,0.18063472211360931,-0.17008933424949646,-0.11171337962150574,0.06832412630319595,0.04006451368331909,-0.036658965051174164,0.02519853785634041,0.2318727672100067,0.32992327213287354,0.16061551868915558,0.011545361950993538,0.11326006799936295,0.044446107000112534,-0.22479143738746643,0.13829834759235382,0.16477175056934357,0.09236675500869751,0.12485350668430328,0.035323843359947205,-0.12930326163768768,0.20131301879882812,-0.13947118818759918,0.1594829112291336,0.1990749090909958,0.06834005564451218,0.05202583596110344,-0.14034263789653778,0.1288476139307022,0.091888926923275,-0.08495435118675232,-0.1055302545428276,-0.029841197654604912,-0.02003573812544346,-0.06208786740899086,-0.10018248111009598,0.18277916312217712
cyanobacteria,0.19018688797950745,-0.14700782299041748,0.29298529028892517,-0.010038288310170174,-0.093019038438797,-0.1772509664297104,-0.08349695056676865,-0.07105553895235062,-0.12405336648225784,-0.04734816029667854,-0.03906792029738426,-0.1498512178659439,-0.09348923712968826,-0.11092004925012589,-0.3386077582836151,-0.15951663255691528,0.1479537934064865,0.3960002064704895,-0.2652026414871216,0.13687363266944885,0.19439689815044403,-0.12000377476215363,-0.10180768370628357,0.026684213429689407,-0.18955963850021362,-0.291553258895874,-0.025226522237062454,-0.08115324378013611,-0.02311125211417675,0.09178412705659866,-0.2089155912399292,0.15781909227371216,0.09257805347442627,-0.010619054548442364,0.02223799005150795,0.19190742075443268,0.031168170273303986,-0.2664039134979248,0.2044256627559662,0.03255293890833855,-0.1491091549396515,-0.10455410927534103,-0.03316131979227066,0.11780541390180588,0.07628707587718964,0.211207315325737,-0.0876360610127449,-0.017128609120845795,-0.03762296214699745,-0.006958283483982086,0.362608402967453,0.1889851838350296,0.07904043048620224,-0.11955387890338898,-0.0550854355096817,0.04947174713015556,0.22242872416973114,-0.18243712186813354,0.029627686366438866,0.025788649916648865,-0.10501376539468765,0.06704431027173996,0.05844595283269882,0.19486004114151
alexandrium_minutum,0.06441093236207962,-0.08425949513912201,0.16955818235874176,0.06848334521055222,0.004591167904436588,-0.21300067007541656,0.03631756454706192,-0.021284572780132294,-0.11327916383743286,-0.09876634925603867,-0.14591099321842194,-0.05211327597498894,-0.2883182764053345,-0.15794257819652557,-0.1050107553601265,-0.14538119733333588,-0.13522487878799438,0.18173882365226746,-0.32343152165412903,0.28342148661613464,-0.08282724022865295,0.037982188165187836,-0.014246264472603798,-0.06595700234174728,0.29420286417007446,-0.0591571219265461,-0.09438447654247284,0.02924829162657261,0.17156855762004852,0.01247573085129261,-0.1097332090139389,-0.006345752160996199,-0.027591850608587265,-0.02758089266717434,0.010931568220257759,0.30249014496803284,0.18239466845989227,0.13790825009346008,0.04946935921907425,0.22984620928764343,-0.08026383072137833,0.03255331516265869,0.20083440840244293,0.13292653858661652,-0.01581047661602497,0.010520529001951218,0.0035758973099291325,0.02897035889327526,0.15041236579418182,-0.37090423703193665,0.02216716669499874,-0.07869525998830795,0.06877541542053223,-0.15912598371505737,-0.2059231400489807,-0.13411031663417816,0.09534808248281479,0.101100392639637,-0.00011351270222803578,-0.050075381994247437,-0.09073573350906372,-0.0016663058195263147,-0.12514622509479523,0.2130017876625061
gonyautoxin,-0.20751824975013733,-0.03975740820169449,0.24919334053993225,0.1442614197731018,0.07052317261695862,-0.10157271474599838,-0.026113184168934822,-0.11158183217048645,0.10810645669698715,-0.11443647742271423,-0.15424758195877075,0.0911765769124031,-0.17404483258724213,-0.20603425800800323,-0.20060332119464874,-0.059344206005334854,-0.0698363184928894,0.049759019166231155,-0.19959756731987,-0.02681272104382515,0.026186028495430946,-0.05260271206498146,-0.1531021147966385,-0.1306113600730896,0.2446773499250412,0.04369440674781799,0.1274927258491516,0.058460984379053116,0.1154656782746315,0.046248629689216614,-0.09766603261232376,0.10423954576253891,0.04691297933459282,0.01853860169649124,0.04280892759561539,0.11516853421926498,0.21826516091823578,-0.10344353318214417,-0.014346257783472538,-0.12698239088058472,-0.017998673021793365,0.04085041210055351,0.19654151797294617,0.16481424868106842,-0.08189958333969116,0.2933511734008789,0.04654541611671448,0.06929397583007812,0.19662240147590637,-0.09613612294197083,0.026266571134328842,0.1058259978890419,0.08238678425550461,-0.0329413004219532,-0.16576386988162994,-0.1056189015507698,0.07612855732440948,-0.129394069314003,-0.12775622308254242,-0.14996008574962616,-0.17198365926742554,-0.04760729894042015,-0.05633518472313881,0.1959512084722519
biosynthesis,0.24417415261268616,-0.16849257051944733,0.047753624618053436,0.033401455730199814,-0.15706099569797516,-0.1798892766237259,0.027595901861786842,-0.19740892946720123,-0.05565076693892479,-0.14192643761634827,-0.17078949511051178,0.0016756337136030197,0.012006539851427078,-0.051289383322000504,-0.3294571340084076,-0.018583184108138084,0.114310622215271,0.22230258584022522,-0.30637064576148987,0.06893197447061539,0.1628645360469818,-0.05606899410486221,-0.22804293036460876,-0.10031331330537796,0.059695225208997726,-0.11332649737596512,-0.05693037435412407,-0.024072248488664627,-0.11919098347425461,0.1309472769498825,-0.08783680200576782,0.1582074612379074,-0.07987867295742035,-0.015438590198755264,0.06727762520313263,-0.08976659923791885,0.13259810209274292,-0.15562616288661957,0.2002360224723816,0.14861589670181274,0.2103537768125534,-0.1474805623292923,0.04447948560118675,0.3502117991447449,-0.10499713569879532,0.08477754890918732,0.051402606070041656,-0.11700962483882904,0.20415332913398743,-0.1633405238389969,0.11377838253974915,0.035620708018541336,-0.06922402232885361,0.04568085819482803,-0.2240113466978073,0.09878610074520111,0.2823421359062195,0.059899527579545975,0.032949719578027725,-0.12140286713838577,-0.035490620881319046,0.10879316180944443,0.008521213196218014,0.3323076665401459
nutrient,-0.12379078567028046,-0.1429568976163864,0.19454336166381836,0.08949117362499237,0.07913374155759811,-0.04558902606368065,0.0027059530839323997,-0.04824738949537277,-0.0026200548745691776,0.23590821027755737,-0.09786926954984665,-0.027522845193743706,-0.10685467720031738,-0.04037090390920639,-0.013619190081954002,-0.14480243623256683,-0.07988923788070679,0.007270230911672115,-0.19226911664009094,0.37684276700019836,0.1361495703458786,-0.14913029968738556,-0.15433068573474884,-0.32464006543159485,0.17964622378349304,-0.22764883935451508,-0.010159171186387539,-0.048758894205093384,0.17066515982151031,-0.023112287744879723,-0.1451846957206726,0.16164563596248627,-0.24025161564350128,-0.2001688927412033,-0.002703571692109108,0.10534018278121948,0.27251365780830383,0.17954888939857483,0.14656226336956024,0.06093506142497063,0.22055749595165253,-0.06395979970693588,0.02886294201016426,0.12238451838493347,0.1346777081489563,-0.010136302560567856,-0.12464376538991928,-0.2773745656013489,0.27432677149772644,-0.08070075511932373,0.15923087298870087,0.11863889545202255,0.1468668282032013,0.0236587505787611,-0.19177931547164917,0.09256349503993988,0.16075173020362854,-0.1474049836397171,-0.2263699322938919,0.12890446186065674,0.1308954358100891,0.09425058960914612,-0.0995255559682846,0.22949619591236115
pyrodinium,-0.11300753802061081,0.16153369843959808,0.31062665581703186,0.023492131382226944,-0.09160369634628296,-0.008429104462265968,-0.028895152732729912,0.17300863564014435,0.12680824100971222,-0.09367027133703232,-0.042017705738544464,0.10712794959545135,-0.20500318706035614,-0.012089124880731106,-0.18545787036418915,-0.08503197878599167,0.3788541257381439,0.13345466554164886,-0.10184066742658615,0.042021285742521286,-0.06148375943303108,-0.34977805614471436,-0.2774057984352112,-0.22197996079921722,0.21716268360614777,-0.23272950947284698,0.21190650761127472,-0.10401680320501328,0.08270832896232605,0.2450030893087387,0.09290529042482376,0.06935285776853561,-0.03434929624199867,-0.03798004239797592,-0.13963639736175537,0.07816515117883682,0.28774723410606384,-0.09615585952997208,-0.16817329823970795,-0.018047988414764404,-0.11423490196466446,0.09031708538532257,0.05199786648154259,0.4312693476676941,-0.13025742769241333,0.23357398808002472,0.0943167582154274,0.055233269929885864,0.23120836913585663,-0.09916894137859344,0.2602596879005432,0.28348308801651,0.03288962319493294,-0.08086396008729935,-0.05108138173818588,-0.05503891780972481,-0.041494499891996384,0.12006210535764694,-0.06096195429563522,0.0879010483622551,0.0831366777420044,0.2645913064479828,-0.07721143960952759,0.07439900934696198
mouse_bioassay,-0.12615060806274414,0.00878150388598442,0.3059599995613098,-0.09777078032493591,0.021879086270928383,-0.2527329921722412,-0.043949492275714874,-0.06150292605161667,0.07653769105672836,0.003952897619456053,-0.22145532071590424,0.12982015311717987,-0.16312283277511597,-0.11080414056777954,-0.10731535404920578,-0.03495744988322258,0.08392129838466644,0.10446612536907196,-0.1914549171924591,-0.0030907790642231703,-0.07675162702798843,-0.1808064877986908,0.01014471985399723,-0.20453794300556183,0.05467723309993744,0.01639183796942234,-0.1268293708562851,0.16018763184547424,0.07784346491098404,-0.0792725458741188,0.07444905489683151,-0.05553518608212471,0.03658322989940643,-0.10812894999980927,0.06670435518026352,0.10189206153154373,0.20490442216396332,-0.1805511862039566,0.0023198046255856752,0.114801324903965,0.0017063082195818424,0.09414587914943695,0.20322859287261963,0.2950598895549774,-0.18460139632225037,0.28936806321144104,-0.0958985984325409,0.18667267262935638,0.09963924437761307,0.05996805801987648,0.024614522233605385,0.13237230479717255,0.04715455323457718,-0.15037591755390167,-0.2004626840353012,-0.2444354146718979,0.3638608455657959,-0.03797758370637894,0.01927134580910206,-0.1333882361650467,0.08268767595291138,0.07775373011827469,-0.1838093400001526,0.11334668099880219
