edge_key,source_cyano,target_cyano,source_type_cyano,target_type_cyano,relation_cyano,cyano_weight,support_datasets_cyano,source_dino_post,target_dino_post,source_type_dino_post,target_type_dino_post,relation_dino_post,dino_post_weight,support_datasets_dino_post,convergence_score
aphanizomenon||cyanobacterial,cyanobacterial,aphanizomenon,CYANO_TAXON,CYANO_TAXON,semantic_cooccurrence,52,cyano_all,cyanobacterial,aphanizomenon,CYANO_TAXON,CYANO_TAXON,semantic_cooccurrence,1,dino_post2015,53
saxitoxin||saxitoxin_biosynthesis,saxitoxin,saxitoxin_biosynthesis,TOXIN,BIOLOGICAL_PROCESS,process_associated_with_toxin,26,cyano_all,saxitoxin,saxitoxin_biosynthesis,TOXIN,BIOLOGICAL_PROCESS,process_associated_with_toxin,26,dino_post2015,52
biosynthesis||saxitoxin_biosynthesis,biosynthesis,saxitoxin_biosynthesis,BIOLOGICAL_PROCESS,BIOLOGICAL_PROCESS,semantic_cooccurrence,26,cyano_all,biosynthesis,saxitoxin_biosynthesis,BIOLOGICAL_PROCESS,BIOLOGICAL_PROCESS,semantic_cooccurrence,26,dino_post2015,52
saxitoxin||temperature,saxitoxin,temperature,TOXIN,ENV_FACTOR,environment_associated_with_toxin,27,cyano_all,saxitoxin,temperature,TOXIN,ENV_FACTOR,environment_associated_with_toxin,25,dino_post2015,52
lc_ms||lc_ms_ms,lc_ms,lc_ms_ms,DETECTION_METHOD,DETECTION_METHOD,semantic_cooccurrence,37,cyano_all,lc_ms,lc_ms_ms,DETECTION_METHOD,DETECTION_METHOD,semantic_cooccurrence,15,dino_post2015,52
cyanobacteria||lc_ms,cyanobacteria,lc_ms,CYANO_TAXON,DETECTION_METHOD,semantic_cooccurrence,45,cyano_all,cyanobacteria,lc_ms,CYANO_TAXON,DETECTION_METHOD,semantic_cooccurrence,7,dino_post2015,52
nitrogen||saxitoxin,saxitoxin,nitrogen,TOXIN,ENV_FACTOR,environment_associated_with_toxin,37,cyano_all,saxitoxin,nitrogen,TOXIN,ENV_FACTOR,environment_associated_with_toxin,14,dino_post2015,51
alexandrium||alexandrium_minutum,alexandrium,alexandrium_minutum,DINO_TAXON,DINO_TAXON,semantic_cooccurrence,10,cyano_all,alexandrium,alexandrium_minutum,DINO_TAXON,DINO_TAXON,semantic_cooccurrence,40,dino_post2015,50
dinoflagellate||sxta,sxta,dinoflagellate,SXT_GENE,DINO_TAXON,taxon_associated_with_gene,17,cyano_all,sxta,dinoflagellate,SXT_GENE,DINO_TAXON,taxon_associated_with_gene,33,dino_post2015,50
bloom||paralytic_shellfish_poisoning,paralytic_shellfish_poisoning,bloom,TOXIN,ENV_FACTOR,environment_associated_with_toxin,19,cyano_all,paralytic_shellfish_poisoning,bloom,TOXIN,ENV_FACTOR,environment_associated_with_toxin,31,dino_post2015,50
lc_ms||saxitoxin,saxitoxin,lc_ms,TOXIN,DETECTION_METHOD,method_associated_with_toxin,38,cyano_all,saxitoxin,lc_ms,TOXIN,DETECTION_METHOD,method_associated_with_toxin,12,dino_post2015,50
nutrient||saxitoxin,saxitoxin,nutrient,TOXIN,ENV_FACTOR,environment_associated_with_toxin,31,cyano_all,saxitoxin,nutrient,TOXIN,ENV_FACTOR,environment_associated_with_toxin,19,dino_post2015,50
dinoflagellate||toxicity,dinoflagellate,toxicity,DINO_TAXON,BIOLOGICAL_PROCESS,taxon_associated_with_process,3,cyano_all,dinoflagellate,toxicity,DINO_TAXON,BIOLOGICAL_PROCESS,taxon_associated_with_process,47,dino_post2015,50
dinoflagellates||expression,dinoflagellates,expression,DINO_TAXON,BIOLOGICAL_PROCESS,taxon_associated_with_process,23,cyano_all,dinoflagellates,expression,DINO_TAXON,BIOLOGICAL_PROCESS,taxon_associated_with_process,27,dino_post2015,50
gymnodinium||gymnodinium_catenatum,gymnodinium,gymnodinium_catenatum,DINO_TAXON,DINO_TAXON,semantic_cooccurrence,7,cyano_all,gymnodinium,gymnodinium_catenatum,DINO_TAXON,DINO_TAXON,semantic_cooccurrence,43,dino_post2015,50
paralytic_shellfish_poisoning||paralytic_shellfish_toxins,paralytic_shellfish_toxins,paralytic_shellfish_poisoning,TOXIN,TOXIN,semantic_cooccurrence,18,cyano_all,paralytic_shellfish_toxins,paralytic_shellfish_poisoning,TOXIN,TOXIN,semantic_cooccurrence,32,dino_post2015,50
alexandrium_catenella||dinoflagellate,dinoflagellate,alexandrium_catenella,DINO_TAXON,DINO_TAXON,semantic_cooccurrence,6,cyano_all,dinoflagellate,alexandrium_catenella,DINO_TAXON,DINO_TAXON,semantic_cooccurrence,43,dino_post2015,49
cyanobacteria||nutrient,cyanobacteria,nutrient,CYANO_TAXON,ENV_FACTOR,semantic_cooccurrence,41,cyano_all,cyanobacteria,nutrient,CYANO_TAXON,ENV_FACTOR,semantic_cooccurrence,8,dino_post2015,49
